ds,Summe produzierte Energie Regelblock Schweiz Total energy production Swiss controlblock - kWh,Vertikale Einspeisung ins Übertragungsnetz Schweiz Grid feed-in Swiss transmission grid - kWh,Produktion Kanton AG Production Canton AG - kWh,Produktion Kanton FR Production Canton FR - kWh,Produktion Kanton GL Production Canton GL - kWh,Produktion Kanton GR Production Canton GR - kWh,Produktion Kanton LU Production Canton LU - kWh,Produktion Kanton NE Production Canton NE - kWh,Produktion Kanton SO Production Canton SO - kWh,Produktion Kanton SG Production Canton SG - kWh,Produktion Kanton TI Production Canton TI - kWh,Produktion Kanton TG Production Canton TG - kWh,Produktion Kanton VS Production Canton VS - kWh,"Produktion Kantone AI, AR Production Cantons AI, AR - kWh","Produktion Kantone BL, BS Production Cantons BL, BS - kWh","Produktion Kantone BE, JU Production Cantons BE, JU - kWh","Produktion Kantone SZ, ZG Production Cantons SZ, ZG - kWh","Produktion Kantone OW, NW, UR Production Cantons OW, NW, UR - kWh","Produktion Kantone GE, VD Production Cantons GE, VD - kWh","Produktion Kantone SH, ZH Production Cantons SH, ZH - kWh",Produktion Kantonsübergreifend Production across Cantons - kWh,Produktion Regelzone CH - Ausländische Gebiete Production control area CH - foreign territories - kWh
2026-02-20 18:15:00,2188041.271260711,1536453.4934423424,509744.02499999997,50125.151,209136.81499999997,213147.96799999996,12013.131,610.1089999999999,23388.261,12196.287799999998,214466.51926071112,5918.437000000002,441406.03500000003,2171.0322,26550.796000000002,156662.07899999988,19750.702999999998,22028.562,102406.50500000002,22232.776,137447.091,6638.987999999999
2026-02-20 18:30:00,2129659.8512951112,1540197.0700451583,509236.02500000014,50213.581,197540.412,208454.79399999988,10856.274000000001,609.376,19897.335000000003,11846.933800000003,215204.29629511107,5885.795000000003,396839.22099999984,2132.8832,26645.926,166129.96600000001,19102.475000000002,21555.870000000003,102758.24299999999,22048.231000000007,136003.1,6699.114
2026-02-20 18:45:00,2132227.0144555555,1546600.6168196993,509031.5690000003,50369.736999999994,199462.61599999998,206349.0389999999,10898.850999999999,608.23,19912.858,11146.573200000003,214518.8324555555,5879.059000000002,404239.22599999973,2133.2488000000003,26502.344999999998,163834.44600000003,19122.090999999997,22260.291,101079.676,22260.036999999997,135669.967,6948.322
2026-02-20 19:00:00,2095731.4479003556,1572595.9653551232,509060.5719999999,50374.888999999996,181390.72400000002,197432.72399999996,10941.449999999999,635.189,19952.928,10928.327800000001,204437.22890035552,6185.978000000003,449343.4129999997,2136.3452,26541.171,154753.30700000003,12928.595000000001,22394.561999999998,80434.582,22216.91,126756.534,6886.018
2026-02-20 19:15:00,1990569.8414555555,1579039.167018428,509002.57100000023,51038.907,174683.771,161369.48599999995,10873.474999999999,611.897,19766.528000000002,11105.989000000001,199415.5554555556,6334.177000000001,396678.885,2162.005,26567.497000000003,160084.78499999997,11907.986,22380.079,82243.79299999999,22006.828999999998,115059.922,7275.704
2026-02-20 19:30:00,1938207.138784711,1540488.4799021976,509289.1549999998,50666.570999999996,156741.22799999997,158147.10499999992,10781.848,643.327,19747.42299999999,11572.542000000001,198567.45678471116,6201.719999999998,386597.72599999997,2089.6620000000003,26497.398999999998,144017.72799999994,11871.481,21833.387000000002,78984.82800000001,22501.908,113997.926,7456.718
2026-02-20 19:45:00,1892000.5945871111,1521513.6787789701,509324.7,50478.64,152127.114,156860.51899999997,10658.775000000001,609.279,19824.161,11384.316799999999,192152.2845871111,5947.639,385248.1839999999,2040.1932000000002,26485.318,115500.749,11860.770999999999,19960.574,78793.94699999999,22157.839,113696.014,6889.577
2026-02-20 20:00:00,1853749.774744711,1514010.8522357536,509290.65399999986,51528.357,195021.90400000004,149841.81300000002,10383.633999999998,637.6899999999999,19850.246,11246.1924,140940.83274471114,6019.975000000002,384302.46699999983,2020.7016,25963.019999999997,109952.48299999995,8628.182,14510.857,73790.44700000001,22136.083,111389.042,6295.1939999999995
2026-02-20 20:15:00,1801363.1255075554,1484130.7098341663,509271.369,47734.712,179161.99,129561.58699999993,10332.538000000002,607.296,19826.084000000003,11395.674399999998,130266.85150755552,6163.210000000001,386501.6849999999,1977.4886000000001,25842.537,107121.094,8060.068000000001,14339.217,72961.05299999999,22146.606,111767.992,6324.073
2026-02-20 20:30:00,1757480.8798287113,1463438.2159786962,509460.18300000025,46540.738,176473.31399999998,114314.38400000008,10506.048,615.7379999999999,19735.626000000004,11238.6014,123731.52682871112,6065.412,378528.90400000004,1961.4146,25935.536,98872.12899999997,8034.536999999999,14274.125999999997,73058.956,22119.670000000002,109558.797,6455.239
2026-02-20 20:45:00,1703831.816005156,1447174.1551963117,509404.35000000003,45759.377,182184.61000000002,100313.87000000005,10948.062999999998,610.114,19691.350000000002,11270.949200000001,120434.82100515558,5848.634000000001,340106.292,1963.3808000000004,25916.669,93903.50000000001,8038.804,14100.662999999999,72901.908,22288.305999999997,112153.131,5993.024
2026-02-20 21:00:00,1610009.362787022,1423145.4046774942,509817.9579999998,42028.45999999999,189685.163,89986.92499999997,10426.194999999996,623.301,19573.910999999993,11524.572,111323.0047870222,5860.326,243868.17500000005,1874.4920000000002,25827.907,112284.14199999989,8032.336000000001,13392.129999999997,72764.387,22284.83,113604.086,5227.062
2026-02-20 21:15:00,1554675.7984475556,1384248.8303627167,509752.41799999983,37444.61,181751.311,91328.88799999998,10740.001999999999,624.336,22341.43500000001,11009.3978,108427.01544755558,5955.200000000002,205215.65399999995,1931.3712,25773.729,107440.60899999988,8061.5160000000005,13216.867999999999,72810.91299999999,22468.276999999995,113584.107,4798.141
2026-02-20 21:30:00,1540285.639787022,1377918.0004936608,509798.9349999999,35262.848000000005,191776.655,87522.93099999998,10791.04,623.083,19663.579999999994,10868.8634,105868.30278702221,6123.922000000003,195277.13500000007,1876.6576000000002,25810.037,104424.56199999993,8024.572000000001,13308.473000000002,72665.04299999999,22158.476,113433.503,5007.021
2026-02-20 21:45:00,1443812.3301993778,1343288.104329813,509718.65700000024,30675.177,158116.26299999998,81927.06799999997,11117.004,617.1060000000001,23251.701,11642.496999999998,100357.99519937778,6280.2850000000035,151641.50700000004,1995.5360000000003,25990.623,95587.16799999998,7982.1590000000015,13351.595999999998,71928.564,22036.508,113819.87,5775.046
2026-02-20 22:00:00,1344027.2812732444,1382844.1045018912,510131.78999999975,26697.808,144686.621,33424.27,11144.703000000001,623.372,21799.642000000007,11622.482800000002,77555.61327324445,6013.567000000003,135736.44900000002,1915.7392000000002,25926.215000000004,103759.72599999997,6322.7210000000005,13123.097999999998,72178.227,22269.318000000003,113268.798,5827.121
2026-02-20 22:15:00,1332324.095,1385380.0277364557,510406.0539999999,25519.057,143368.24400000004,27821.806999999986,11119.026000000002,616.71,22615.107000000004,11616.374800000001,73325.58400000002,5993.177000000003,132839.86399999997,2014.6981999999998,25795.620000000003,105707.35699999997,6133.501,13349.825,72342.527,22446.439999999995,113262.62,6030.502
2026-02-20 22:30:00,1306969.79,1363616.258505198,510860.78599999973,24237.322,117121.753,28285.367000000002,11780.872,603.351,24764.183,13552.306199999997,69659.55299999999,6171.3510000000015,134435.428,2527.6278,25928.078999999998,102183.20699999994,6651.664999999999,13228.384999999998,72514.19099999999,23006.655,113200.764,6256.9439999999995
2026-02-20 22:45:00,1242446.122,1341158.5806615602,510426.4820000001,24262.297000000002,102312.508,24905.195000000007,11446.991999999998,606.3919999999999,22788.233999999997,13366.227400000002,60662.869000000006,6354.292,106075.41599999998,2569.3546,25961.879,97036.99199999998,6321.362,12419.302,72462.712,22548.661999999997,114603.531,5315.423
2026-02-20 23:00:00,1182383.5380000004,1380365.2918212623,510359.5999999999,24214.647,98235.818,31146.823000000015,11020.737000000001,607.87,19587.673,12248.281000000003,47834.200999999994,6329.745000000002,73307.98900000002,2179.418,25870.862999999998,93092.372,5878.527,7742.621999999999,71707.89,22284.121000000006,113962.602,4771.739
2026-02-20 23:15:00,1135883.9000000001,1362234.8359915423,510258.7070000002,23718.162,83441.667,29921.769999999993,11110.658,618.811,19486.132000000005,11524.4482,43628.585,6124.023000000001,66181.154,1897.7388,25992.336,79378.77999999994,5898.788,4325.153,71040.167,22599.087,113998.602,4739.131
2026-02-20 23:30:00,1113678.714,1341064.1887653912,510352.85,22906.029000000002,63568.368,28458.36399999999,11127.195,626.9879999999999,19491.024,11740.5982,42066.907999999996,5982.199,69949.47800000003,1877.1138,26111.176,77996.47900000002,5863.592000000001,3879.5600000000004,70495.648,22654.232,113735.661,4795.251
2026-02-20 23:45:00,1084359.108,1312605.3321435775,510676.19499999983,23297.248,35612.586,27881.520999999997,11097.979999999998,738.1279999999999,19489.80000000001,11466.465400000001,39987.64599999999,5943.739000000003,70641.34700000001,1887.6676,26069.222999999998,76838.39399999996,5859.659,3737.3650000000002,71395.65299999999,22523.061,114183.252,5032.178
2026-02-21 00:00:00,1179867.552,1335456.115061184,510329.67,23766.504000000004,74774.316,26991.042000000005,11275.068999999998,732.065,19633.263000000006,10799.6928,51253.829,5858.848,97954.16699999996,1918.3782,26206.045000000002,81704.20599999998,5882.323,4019.189,83613.61200000001,22599.843000000008,115405.883,5149.607
2026-02-21 00:15:00,1164219.4349999998,1308416.2141643183,509934.8759999999,21379.186,66146.992,26889.145999999997,11387.972000000002,740.797,19847.644999999997,10881.877200000004,52355.534,5813.434000000001,89266.00600000002,1922.4408000000003,26097.715,84270.67499999999,5903.5740000000005,4189.896,82551.259,22730.576,116673.002,5236.832
2026-02-21 00:30:00,1141478.198,1295416.388922768,510431.57099999994,20935.037,63939.22800000001,26098.79599999999,11328.45,722.702,19875.617000000006,10783.933800000003,50422.284999999996,6056.924000000002,76800.04799999997,1921.9432000000002,26166.661,78463.48099999996,5870.034,3937.9739999999997,80517.21299999999,22553.876999999997,118901.61,5750.813
2026-02-21 00:45:00,1094388.3509999998,1272021.6279052277,510694.737,20709.636,48118.62300000001,24373.04100000001,11113.155999999999,718.957,19838.628000000008,11180.7506,46665.429000000004,6316.414000000001,64398.956,1925.4574,26077.722,68303.68099999998,6247.37,3790.809,74774.97,22583.064000000006,120768.547,5788.403
2026-02-21 01:00:00,1069676.129,1271153.856321009,510852.9169999999,21197.809,28171.748,29047.870999999996,11436.333,668.486,19783.998000000003,11463.850200000003,23869.212999999996,5963.561000000003,65772.88200000003,1997.3758000000003,26260.631999999998,74545.452,8772.072,5090.779,75223.58200000001,23254.948000000004,120811.494,5491.126
2026-02-21 01:15:00,1046869.6560000001,1241890.2507260132,510761.18699999986,21052.675000000003,20270.833000000002,26868.344000000005,11417.297999999999,662.462,19764.083,11663.514200000003,18848.468,6049.506000000002,60358.54500000003,2048.5418,26235.898999999998,68572.405,8674.909,8225.196999999998,74945.359,23239.524,121229.491,5981.415
2026-02-21 01:30:00,1029066.7809999998,1238899.600149543,510838.24700000003,20535.331,16447.155,23308.59399999999,11278.035,658.6510000000001,19841.598000000005,10922.5786,16991.988,5824.83,55130.37300000001,1935.5264,26343.248,65522.14599999997,8653.055,8021.517000000002,75242.73300000001,22988.254999999994,122080.533,6502.387
2026-02-21 01:45:00,1008973.3770000001,1227432.2187001212,510814.6400000001,20505.41,15010.304000000002,14781.305999999988,11323.583,653.354,19822.838000000007,10927.031200000001,16510.392000000003,5656.066000000001,49839.26699999999,1941.0428000000004,26364.452,62859.39399999997,8267.180999999999,7916.248000000001,74311.48,22774.945,121876.428,6818.014999999999
2026-02-21 02:00:00,1047273.4750000001,1247426.167774968,510858.3289999999,20989.461,22514.014,16754.006999999998,11410.032999999998,602.897,19802.94,10574.734399999998,22411.592999999993,5880.135000000004,59633.05700000001,1924.8276,26298.931,72367.45899999996,10490.822000000002,8042.9389999999985,76152.82200000001,22719.856000000007,121393.492,6451.126
2026-02-21 02:15:00,1036263.6939999999,1229373.5770540056,510696.21700000006,20753.739999999998,12333.838999999998,16755.590000000007,11429.542999999996,610.96,19789.037000000008,10518.3228,21720.493,6078.612,59024.03199999998,1956.1832000000002,26170.891000000003,72440.82500000003,10508.794999999998,8188.645,75709.755,22907.063000000002,122169.916,6501.235
2026-02-21 02:30:00,1042384.57,1238758.6964826495,510855.6630000001,20656.114,23274.187,17225.978000000006,11251.188999999998,652.44,21842.760000000002,10457.060400000002,20292.121999999992,6144.8460000000005,55795.43099999999,1940.7786,26045.333999999995,72460.612,10492.412000000002,5881.4169999999995,75011.20700000001,22805.974000000002,122543.881,6755.164000000001
2026-02-21 02:45:00,1052105.9670000002,1236863.320441552,510599.06299999997,20757.149999999998,44133.153999999995,16712.882999999998,11417.963000000002,896.682,19945.514000000003,10389.2566,20291.224000000002,5978.826000000001,48055.48099999999,1944.9354,26157.956,71472.64600000001,10456.760999999999,4146.398,76239.754,22844.551,123139.346,6526.423000000001
2026-02-21 03:00:00,1066385.3369999998,1249238.6828409852,510547.97400000005,21034.494,32540.692,22961.493999999995,11857.293000000001,755.657,25059.886000000002,10824.833200000001,25261.762,6132.021000000003,51919.72900000001,2093.8718,26231.405,75949.13899999997,7811.615000000001,4155.865,78138.673,23279.802000000003,123279.781,6549.35
2026-02-21 03:15:00,1040203.405,1226109.3785988258,510598.1540000003,20885.295,18809.245999999996,22588.641999999993,11470.613,803.399,22001.185999999998,10773.1892,24527.41399999999,6086.854999999999,49709.82300000001,1958.8078,26203.59,71767.50299999998,5817.745,4115.076,78810.535,22700.259999999995,123894.37,6681.701999999999
2026-02-21 03:30:00,1035318.272,1221851.0425401581,510516.149,20989.814,24956.965,22961.33400000001,11389.866,725.259,22038.518,10984.284200000002,23477.162999999997,6010.373000000001,46194.570000000014,1949.5858,26120.483999999997,66791.23999999996,5802.712,4188.897,78341.76999999999,22486.912000000004,122713.34,6679.036
2026-02-21 03:45:00,1034107.8099999998,1230573.432915805,510457.8100000003,20847.934,21902.336000000003,22384.138,11237.753000000002,613.952,20035.517,10661.3086,23446.960999999996,6198.016000000001,57204.145000000004,1944.0124,26160.049,66757.627,5803.330999999999,4557.075000000001,72956.90400000001,22131.369000000006,122167.804,6639.768
2026-02-21 04:00:00,1034246.4019999999,1233750.1044816468,510678.50499999983,20968.064000000002,24261.716999999997,17631.46,11274.088999999998,636.224,19934.488,10496.362000000003,24348.899,6047.973000000001,43933.44899999999,1939.805,26016.676,78521.766,5825.359,4314.8240000000005,77588.553,22176.423,121031.342,6620.424
2026-02-21 04:15:00,1011512.746,1216093.771329813,510761.2319999997,20795.574999999997,10194.938,17967.23800000001,11446.943,690.942,20303.831000000013,10441.1592,24719.243999999995,5974.495000000003,41255.481999999996,1943.4128,26040.441,73798.13199999997,5812.093999999999,4354.157,74693.644,22232.377,121595.431,6491.978
2026-02-21 04:30:00,1013659.7039999998,1222814.1045018912,510583.03799999994,20900.812,19246.118,19020.176000000003,11446.275999999998,601.521,19793.43,10834.9156,24858.483000000007,5877.775000000002,43348.248999999996,1940.8684000000003,25999.536,64714.262999999984,5769.323999999999,4508.147,74140.085,22280.092000000008,121478.814,6317.781
2026-02-21 04:45:00,1021159.0809999999,1227188.771329813,510194.3069999999,20692.446000000004,24527.363000000005,18640.012000000013,11355.926,609.7,20155.432,10889.661399999999,23982.760000000002,5878.084000000002,45769.36700000002,1941.2705999999998,26198.990999999998,65184.34799999996,5731.691,4590.541,74887.56,21992.388,121218.296,6718.937
2026-02-21 05:00:00,1034694.8910000001,1211281.104329813,510318.8469999999,20752.792,9645.472000000002,20331.073000000004,12025.161,592.245,25002.773,11677.6316,17496.884000000002,6051.289000000004,55778.08900000003,2357.8794,26307.335,76120.93100000001,5722.736,4450.7119999999995,82793.17300000001,22458.125000000004,118099.841,6711.902
2026-02-21 05:15:00,1040298.2400000001,1228591.1045018912,510016.1829999999,21051.064000000002,19172.779,24026.786000000007,11663.364,608.574,24960.796000000006,11034.307999999999,17555.923,6049.194,53850.245,2192.974,26316.797000000002,75586.50499999996,5750.822000000001,4174.0779999999995,78861.75600000001,22414.777999999995,118298.344,6712.97
2026-02-21 05:30:00,1037160.622,1231415.104329813,510057.83099999995,21983.354000000003,9846.931,27449.265999999985,11379.676000000001,613.0369999999999,20571.781000000006,10488.6362,19834.642999999996,6076.769000000002,51462.17300000001,1953.3028,26126.695,74328.82599999999,5766.52,6124.787,86548.2,22209.201999999997,117719.346,6619.646000000001
2026-02-21 05:45:00,1069126.4329999997,1234498.1045018912,509876.7780000001,25702.291000000005,9481.856,33200.97899999999,11787.354000000001,608.708,19458.035000000003,11144.92,30649.508000000005,5915.9659999999985,58434.02400000002,2146.072,26285.367,79259.82699999993,5782.058,8961.094000000001,83372.65699999999,22180.653,118439.783,6438.503000000001
2026-02-21 06:00:00,1072554.144,1183734.1044816468,509623.1349999997,28718.817000000003,13727.34,22926.401999999995,10957.028999999997,609.199,19538.36300000001,11008.8764,35593.40799999998,5708.537,70961.69699999999,2057.3386,26271.627999999997,70590.49699999997,5877.174,13635.810000000001,74780.056,21844.29,121650.846,6473.701
2026-02-21 06:15:00,1083332.76,1164448.1045018912,510153.90599999996,32123.782,16636.216,30260.94700000001,12071.565,603.394,19594.82800000001,11844.519000000004,38241.913,5725.154000000001,57339.07599999999,2510.3050000000003,26048.784,71310.78699999998,5893.045999999999,14019.106999999998,78180.50899999999,21807.343999999994,122680.648,6286.93
2026-02-21 06:30:00,1092295.2073260443,1167429.104329813,510163.614,34985.953,14691.979999999998,32951.364000000016,12519.147999999997,609.857,19549.711000000003,11574.741199999999,39939.68732604444,5634.001000000005,56318.825,2378.0958000000005,26179.428,73932.42199999995,5864.058999999999,13797.316,80278.345,22109.933000000005,122502.673,6314.054
2026-02-21 06:45:00,1105242.0708283554,1186603.437329813,510274.25999999995,37954.281,19443.264,29329.250000000004,12075.91,605.796,19544.322000000004,11156.7614,41340.84682835556,6060.267,59773.19199999998,2084.0856,26311.563000000002,78130.96199999997,5848.924999999999,14123.724999999999,79651.393,22211.263,122843.144,6478.86
2026-02-21 07:00:00,1125735.5761812446,1232302.4385018912,510416.2189999999,42544.579000000005,25027.689999999995,32694.500000000007,11918.511999999999,621.775,19532.397000000008,11281.378600000002,42255.10418124445,6105.187000000002,58820.51000000002,2078.1524000000004,26180.743000000002,87198.25300000001,5773.546,17436.236,73863.588,22256.274999999998,122958.461,6772.47
2026-02-21 07:15:00,1160115.5066311108,1253215.104329813,510322.3390000001,44009.100000000006,29276.978000000003,31413.72700000001,12258.09,619.2,19596.968,11188.170599999998,60021.24263111108,6117.407,59574.16099999999,2135.7284,26247.187000000005,88018.342,5740.493999999999,18117.493,83021.35399999999,22030.422,123516.968,6890.135
2026-02-21 07:30:00,1150083.5846595555,1246963.1045018912,510169.72599999997,44597.691000000006,31471.478000000003,31004.672999999995,11200.785,705.929,19673.985000000004,11182.040400000002,63061.18965955556,5966.233000000005,59686.743999999984,2091.7666000000004,26394.799,72053.127,5669.356,18183.452,84931.262,22157.951,122927.584,6953.813
2026-02-21 07:45:00,1164164.576072711,1263756.771272413,510206.8469999997,46011.724,41032.52899999999,31428.030000000006,11076.461,734.827,19716.058,11874.969800000003,63828.85007271111,6069.337999999999,61971.88699999999,2116.8912000000005,26378.758,74444.13500000001,5789.861000000001,14491.302,84613.986,22081.124999999996,123363.048,6933.949
2026-02-21 08:00:00,1103170.097360889,1320795.1046537247,510348.02800000005,45177.833000000006,13330.774000000001,29982.521000000008,11202.077000000001,757.754,19776.415999999997,12100.694,47997.20436088891,6231.610000000002,59752.476,2145.042,26422.581999999995,73070.81099999999,5839.371999999999,13935.648,73475.397,22076.889,122529.294,7017.674999999999
2026-02-21 08:15:00,1096910.668972889,1325776.104329813,510789.2690000001,45501.954999999994,4188.4220000000005,28477.295,11797.477999999997,740.2159999999999,19924.372999999996,12271.323600000003,47040.19397288888,6309.5629999999965,58859.91,2190.3514,26383.907,75722.70199999999,5946.759999999999,14534.661,73217.99199999998,22395.465000000004,123487.481,7131.351000000001
2026-02-21 08:30:00,1111498.2224478219,1347921.1045018912,511191.8269999998,45330.211,4296.289000000001,31099.157000000003,12099.333999999999,782.313,19987.025000000012,12689.6416,47330.985447822226,6833.985999999995,67751.797,2225.3544,26516.146,75225.48899999999,6036.273999999999,14279.237999999998,75075.15699999998,22700.873,122763.555,7283.57
2026-02-21 08:45:00,1123663.7755,1362508.4373298131,511731.66800000006,44843.957,4383.847000000001,30863.58800000003,12604.490999999998,762.0559999999999,20041.677,12980.483400000003,44756.75250000001,6716.861999999994,65281.55300000001,2301.8986,26518.892000000003,84677.28900000006,6164.771000000001,14625.099000000002,82001.549,23182.034000000003,121861.053,7364.254999999999
2026-02-21 09:00:00,1104014.026847378,1427979.1045018912,512141.10999999975,41413.784999999996,4208.636,28232.836,12616.256,809.728,20256.374999999993,13200.5632,25656.590847377778,6959.465999999998,61680.568,2246.6678,26438.410000000003,98032.2160000001,6321.433999999999,14529.203000000001,80521.76699999999,24061.050000000007,117192.672,7494.693
2026-02-21 09:15:00,1122161.0649999997,1450537.1043116131,512092.47300000023,41532.429,4255.837,25904.416000000012,12654.913999999999,828.6899999999999,20385.20399999998,13436.608799999998,23681.229,7446.993000000003,88906.87600000002,2293.6061999999997,26606.171000000002,99491.40000000001,6599.839999999999,13647.711000000001,71973.12600000002,25155.670999999995,117745.23300000001,7522.637
2026-02-21 09:30:00,1104309.485,1454286.1045018912,512216.6469999999,42153.44699999999,4306.773,27453.339000000004,12691.293999999998,865.4269999999999,20554.269999999997,13752.4048,24092.070999999996,7982.129000000002,79597.37999999999,2340.4662000000003,26559.228000000003,87683.5829999999,6696.109999999999,14331.421999999999,70527.19799999999,25505.202999999998,117427.73199999999,7573.361
2026-02-21 09:45:00,1115258.186,1458249.7715026466,512639.334,41225.856999999996,4272.896,29289.78199999999,13201.264,723.6399999999999,20660.818,14393.916799999997,26759.198999999993,8653.616000000004,78533.75800000003,2468.1552,26715.545,90040.21300000006,6777.423999999999,14957.036999999998,72217.474,26221.20099999999,117953.677,7553.379
2026-02-21 10:00:00,1108878.9549999998,1544806.771501891,512714.0960000002,32186.556999999997,4299.848,24024.232000000004,13620.155000000002,805.293,20770.761000000006,14997.0602,40813.84,8836.881,77970.636,2488.9328,26859.839999999997,84910.17999999996,6960.309,7715.1810000000005,74490.47900000002,27193.211000000007,119880.137,7341.325999999999
2026-02-21 10:15:00,1118254.3909999996,1566057.438311613,513376.7290000004,30087.454,4408.825,25099.55199999999,14022.137,800.564,20797.171000000017,15288.157199999998,40965.20699999999,9251.029999999999,74677.37800000003,2515.7528,26919.873,96594.16199999994,7131.431999999999,7403.848,73494.622,28086.422999999995,120049.90199999999,7284.1720000000005
2026-02-21 10:30:00,1108508.861,1578857.7714836912,514062.87499999994,30679.324999999997,4271.8949999999995,29461.527000000006,14296.056,817.4140000000002,20955.23,15548.9094,41021.895,10734.561999999998,57038.327000000005,2559.6486,27139.656000000003,96214.57299999999,7228.357,7076.559000000001,73011.33899999998,29140.18800000001,119919.649,7330.876
2026-02-21 10:45:00,1105309.122,1584954.1043718131,514687.2949999998,32177.549000000003,4259.394,29151.43399999998,14755.730999999996,953.162,21430.066999999995,16363.476799999997,39380.45000000001,11843.766999999998,49317.578000000016,2709.5062,26872.685000000005,98317.57999999993,7208.589000000001,6337.1269999999995,72477.15400000001,29516.206,119932.762,7617.609
2026-02-21 11:00:00,1111687.859,1660357.1046201247,515133.2800000003,32737.685,4386.273,31646.54099999999,16563.960000000003,1101.177,21521.95900000001,17103.146800000002,36734.113000000005,12895.09399999999,49213.24199999997,2881.0272,26764.301,102921.72400000006,7776.016999999998,6501.361999999999,73036.15899999999,28840.943999999996,116313.29699999999,7616.557000000001
2026-02-21 11:15:00,1104179.3190000001,1690646.1043116131,515282.1849999998,35335.601,4047.344,32286.804999999997,17108.288000000004,993.5629999999999,21635.838000000007,17429.4052,36120.32699999999,12853.938000000002,46800.31199999999,2972.5218000000004,26844.767,94107.40200000003,8124.9580000000005,6001.102,74017.431,29218.392999999985,115016.14600000001,7982.992
2026-02-21 11:30:00,1111972.9009999998,1700953.1044836913,516334.315,34884.17600000001,4244.7480000000005,34459.29399999998,16746.402,1019.3560000000002,21433.127000000015,17157.958599999998,36534.88100000001,13578.068999999989,50672.93200000002,2967.0433999999996,27291.767,94467.74999999994,8064.676,6075.054999999999,74080.074,29184.70400000002,114619.5,8157.073
2026-02-21 11:45:00,1115468.62,1723111.1043116131,516013.56799999974,34523.25199999999,4420.290999999999,33709.961,16621.367000000002,970.2259999999998,21757.814000000002,16921.0378,38218.42399999999,13333.115000000005,51688.1,3026.7742,27637.856,95276.45399999998,8253.609,6552.465,74301.83899999999,29331.623,114571.13900000001,8339.705
2026-02-21 12:00:00,1130726.6229999997,1755137.7716355247,516680.3550000003,34446.06,4074.9510000000005,32277.96700000002,16901.792000000005,1072.2069999999999,23512.24,16744.3686,48254.87300000001,12627.658,52780.39499999999,2895.2284,27482.443000000003,98435.70599999999,7927.177,6734.4439999999995,75396.742,29460.451999999997,114656.9,8364.664
2026-02-21 12:15:00,1121076.1660000002,1751208.104329813,517295.2,34914.267,4390.13,24214.393,18559.517000000003,1034.2039999999997,22834.396,16813.1378,48355.306,12484.79599999999,47961.596999999994,2832.7931999999996,27771.265,94894.97499999998,7793.576999999999,6719.164,78721.87300000002,30470.524999999998,114812.73,8202.32
2026-02-21 12:30:00,1128147.701,1763692.1045018912,517409.8680000002,35596.017,4403.113,26354.865000000005,18778.848,1083.6439999999998,21695.708,16310.6076,47599.953,12277.128,47682.21899999999,2822.2054,28123.135000000002,100101.66199999998,7788.865,6750.6849999999995,79157.326,31006.39100000002,115025.505,8179.956
2026-02-21 12:45:00,1126031.3769999994,1755358.104329813,517647.5940000002,35773.316000000006,4347.38,26984.002999999993,17254.293999999994,1069.0310000000002,22123.12199999999,16428.462399999997,46466.49200000001,12307.987000000001,47287.746,2875.4026,28136.306000000004,99653.97199999994,8148.156000000002,6913.898999999999,79210.622,29812.29,115329.933,8261.369
2026-02-21 13:00:00,1158435.0610000002,1722847.1716537245,518690.8059999997,36757.87100000001,4653.655,28638.233999999993,16861.007999999998,1085.985,23567.664999999997,16592.056000000004,48948.66500000001,11439.79,66845.05400000003,2829.465,28416.949,105054.44599999997,8800.288999999999,7650.040000000001,80455.63199999998,27898.841999999997,115070.751,8177.858
2026-02-21 13:15:00,1159666.246,1720886.5383508129,517602.53500000003,38311.723,4123.512,27006.059000000016,16702.202999999998,1130.902,22351.299000000003,16137.981199999998,47055.792000000016,11943.726999999997,76680.20899999997,2825.9638,28064.775,99338.92,7650.036,8533.075,83805.26400000001,27291.576000000005,115169.67300000001,7941.020999999999
2026-02-21 13:30:00,1147746.2160000002,1712568.771501891,515970.6129999999,37938.05299999999,9861.776999999998,25641.261000000013,16395.006,1167.6109999999996,21496.832000000006,16101.870199999998,45802.747,11099.275000000005,77091.57400000002,2807.2098,28306.407,91560.15700000006,7612.530000000001,8195.984,82460.41299999997,26518.777000000002,113809.291,7908.8279999999995
2026-02-21 13:45:00,1150379.9569999995,1716245.154329813,514959.82699999993,37029.89099999999,15021.835,28732.36,16360.08,1102.6309999999999,20914.213999999993,15886.162200000002,45725.19000000001,10411.352000000004,71985.32700000002,2807.6598,28318.813000000002,96573.13599999998,7565.549999999999,8025.359,81012.643,26101.648,113913.121,7933.157999999999
2026-02-21 14:00:00,1136253.4799999995,1614438.7716537246,514410.7890000003,36520.812,12433.582999999999,34031.151,15096.448000000002,1178.747,20979.47999999999,15717.252999999997,40421.10799999998,10776.142000000003,58996.070999999996,2785.417,28415.558999999997,98754.36400000003,7343.666000000001,8348.344000000001,82218.85400000002,25665.268,114271.74900000001,7888.674999999999
2026-02-21 14:15:00,1123958.65,1583918.771329813,515097.51300000015,36039.00600000001,9284.986,34141.814,14625.350999999997,1215.895,21248.189999999995,16018.710400000002,40051.32400000001,10838.676000000007,48292.978999999985,2841.1826,28572.505999999998,98487.20799999996,7220.303,8105.967000000001,83722.00899999999,25634.134000000002,114613.444,7907.452
