DateTime,solar_high_frequency_original_gwh,solar_benchmarked_gwh,date,hour,month,source_profile,daily_target_source,variable,target_columns,indicator_columns,kind
2024-12-14 12:00:00,0.23769884961019594,0.26575803119536406,2024-12-14,12,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-14 13:00:00,0.17688165746540754,0.20673582591481504,2024-12-14,13,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-14 14:00:00,0.09951494804718398,0.13165453769901403,2024-12-14,14,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-14 15:00:00,0.029568428261475172,0.06378214081366733,2024-12-14,15,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-14 16:00:00,0.0,0.03511377338850028,2024-12-14,16,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-14 17:00:00,0.0,0.03517279579109492,2024-12-14,17,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-14 18:00:00,0.0,0.035290755807866156,2024-12-14,18,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-14 19:00:00,0.0,0.035526633447199564,2024-12-14,19,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-14 20:00:00,0.0,0.035998367528761864,2024-12-14,20,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-14 21:00:00,0.0,0.03694182509333419,2024-12-14,21,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-14 22:00:00,0.0,0.03882873492320277,2024-12-14,22,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-14 23:00:00,0.0,0.04260255193330181,2024-12-14,23,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 00:00:00,0.0,0.05015018462868089,2024-12-15,0,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 01:00:00,0.0,0.05392400058901229,2024-12-15,1,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 02:00:00,0.0,0.05581090779446178,2024-12-15,2,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 03:00:00,0.0,0.056754359847754045,2024-12-15,3,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 04:00:00,0.0,0.05722608277553521,2024-12-15,4,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 05:00:00,0.0,0.05746193804169591,2024-12-15,5,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 06:00:00,0.0,0.05757985327931652,2024-12-15,6,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 07:00:00,0.03977043578511919,0.09623842018523254,2024-12-15,7,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 08:00:00,0.2043983139565008,0.25604923571236465,2024-12-15,8,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 09:00:00,0.5374717074232913,0.5793318920741135,2024-12-15,9,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 10:00:00,0.7770143770764875,0.8118297722896416,2024-12-15,10,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 11:00:00,1.0237682160001291,1.0513225823868924,2024-12-15,11,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 12:00:00,1.038828512645532,1.0659403039548314,2024-12-15,12,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 13:00:00,0.8283287940715278,0.8616362916416085,2024-12-15,13,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 14:00:00,0.43256747829938524,0.4775220214194228,2024-12-15,14,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 15:00:00,0.10364148192932097,0.15827104456777358,2024-12-15,15,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 16:00:00,0.0,0.057663855062241635,2024-12-15,16,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 17:00:00,0.0,0.057630064777315804,2024-12-15,17,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 18:00:00,0.0,0.05756239783165985,2024-12-15,18,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 19:00:00,0.0,0.057427020752445726,2024-12-15,19,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 20:00:00,0.0,0.05715624500006638,2024-12-15,20,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 21:00:00,0.0,0.056614682698332135,2024-12-15,21,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 22:00:00,0.0,0.055531552696375844,2024-12-15,22,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-15 23:00:00,0.0,0.05336528999321938,2024-12-15,23,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 00:00:00,0.0,0.049032763237284546,2024-12-16,0,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 01:00:00,0.0,0.04686650071732509,2024-12-16,1,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 02:00:00,0.0,0.04578337117336126,2024-12-16,2,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 03:00:00,0.0,0.045241809833411126,2024-12-16,3,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 04:00:00,0.0,0.04497103602749959,2024-12-16,4,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 05:00:00,0.0,0.04483566285267093,2024-12-16,5,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 06:00:00,0.0,0.04476800372151084,2024-12-16,6,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 07:00:00,0.056564862928142765,0.09963387921300512,2024-12-16,7,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 08:00:00,0.45510157611667246,0.4864212941234814,2024-12-16,8,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 09:00:00,1.0572006823386373,1.070787037957596,2024-12-16,9,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 10:00:00,1.4850724680615988,1.4860590625654917,2024-12-16,10,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 11:00:00,1.6218695305755326,1.6188280128538404,2024-12-16,11,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 12:00:00,1.527531102980658,1.5272680990561776,2024-12-16,12,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 13:00:00,1.1629677528184013,1.1734412849605782,2024-12-16,13,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 14:00:00,0.6409349737416093,0.6667857341703531,2024-12-16,14,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 15:00:00,0.13169521992415315,0.17255609877075956,2024-12-16,15,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 16:00:00,0.0,0.044775274752655296,2024-12-16,16,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 17:00:00,0.0,0.04485021557629583,2024-12-16,17,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 18:00:00,0.0,0.04500014680541739,2024-12-16,18,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 19:00:00,0.0,0.045300034054580725,2024-12-16,19,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 20:00:00,0.0,0.04589982094836749,2024-12-16,20,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 21:00:00,0.0,0.04709940093367107,2024-12-16,21,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 22:00:00,0.0,0.04949856400314326,2024-12-16,22,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-16 23:00:00,0.0,0.054296891691520195,2024-12-16,23,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 00:00:00,0.0,0.06389354784299033,2024-12-17,0,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 01:00:00,0.0,0.06869187556470865,2024-12-17,1,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 02:00:00,0.0,0.07109103871753432,2024-12-17,2,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 03:00:00,0.0,0.07229061887788012,2024-12-17,3,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 04:00:00,0.0,0.07289040612591902,2024-12-17,4,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 05:00:00,0.0,0.07319029408567047,2024-12-17,5,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 06:00:00,0.0,0.07334022673701027,2024-12-17,6,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 07:00:00,0.0711359271398734,0.1424569272582594,2024-12-17,7,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 08:00:00,0.4663822585129336,0.5261050299126314,2024-12-17,8,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 09:00:00,0.93409940836168,0.9800716790061685,2024-12-17,9,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 10:00:00,1.1557745047417631,1.195230013130377,2024-12-17,10,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 11:00:00,1.2123544606901946,1.2501485144883733,2024-12-17,11,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 12:00:00,1.183333167947824,1.2219829557040907,2024-12-17,12,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 13:00:00,0.9388929509867697,0.9847380514193859,2024-12-17,13,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 14:00:00,0.41873961049512115,0.47989422205716004,2024-12-17,14,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 15:00:00,0.0726148016073948,0.14395153934836602,2024-12-17,15,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 16:00:00,0.0,0.07345912381355496,2024-12-17,16,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 17:00:00,0.0,0.0734282625746493,2024-12-17,17,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 18:00:00,0.0,0.0733664302718213,2024-12-17,18,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 19:00:00,0.0,0.07324271075365696,2024-12-17,19,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 20:00:00,0.0,0.07299524426107415,2024-12-17,20,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 21:00:00,0.0,0.07250029754778144,2024-12-17,21,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 22:00:00,0.0,0.07151039725713249,2024-12-17,22,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-17 23:00:00,0.0,0.06953059324380277,2024-12-17,23,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 00:00:00,0.0,0.06557098350112746,2024-12-18,0,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 01:00:00,0.0,0.06359117785349332,2024-12-18,1,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 02:00:00,0.0,0.0626012734770833,2024-12-18,2,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 03:00:00,0.0,0.062106318183692374,2024-12-18,3,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 04:00:00,0.0,0.061858834326625055,2024-12-18,4,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 05:00:00,0.0,0.061735079977347694,2024-12-18,5,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 06:00:00,0.0,0.06167317796122165,2024-12-18,6,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 07:00:00,0.03332603067851513,0.09398712305891083,2024-12-18,7,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 08:00:00,0.18962484808138047,0.24566906046208642,2024-12-18,8,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 09:00:00,0.4766820473179,0.5242675853196483,2024-12-18,9,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 10:00:00,0.6198947951147187,0.6632598968237544,2024-12-18,10,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 11:00:00,0.5998276630540627,0.6437805276807411,2024-12-18,11,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 12:00:00,0.6048073677732939,0.6486105483833786,2024-12-18,12,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 13:00:00,0.5258253719313257,0.5719489802505872,2024-12-18,13,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 14:00:00,0.23307024141235125,0.28780354599712477,2024-12-18,14,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 15:00:00,0.04571047978634064,0.10594238838454853,2024-12-18,15,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 16:00:00,0.0,0.06154360190833651,2024-12-18,16,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 17:00:00,0.0,0.06147573787736496,2024-12-18,17,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 18:00:00,0.0,0.061340055129553386,2024-12-18,18,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 19:00:00,0.0,0.061068712290995864,2024-12-18,19,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 20:00:00,0.0,0.060526037942413694,2024-12-18,20,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 21:00:00,0.0,0.05944069490951583,2024-12-18,21,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 22:00:00,0.0,0.05727001167585331,2024-12-18,22,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-18 23:00:00,0.0,0.0529286466245949,2024-12-18,23,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 00:00:00,0.0,0.04424591723011139,2024-12-19,0,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 01:00:00,0.0,0.039904551261433004,2024-12-19,1,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 02:00:00,0.0,0.037733865734220606,2024-12-19,2,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 03:00:00,0.0,0.03664851788486789,2024-12-19,3,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 04:00:00,0.0,0.03610583378869852,2024-12-19,4,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 05:00:00,0.0,0.03583447139762784,2024-12-19,5,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 06:00:00,0.0,0.03569874951612052,2024-12-19,6,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 07:00:00,0.020775572108750116,0.05579476732425808,2024-12-19,7,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 08:00:00,0.07311643553100444,0.10656063436801035,2024-12-19,8,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 09:00:00,0.1714905846060232,0.20202135480645567,2024-12-19,9,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 10:00:00,0.22166725086630407,0.2507115231859529,2024-12-19,10,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 11:00:00,0.23894525808103947,0.2674749076639688,2024-12-19,11,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 12:00:00,0.3361420471694789,0.3618047291734901,2024-12-19,12,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 13:00:00,0.3461389354423898,0.3714993154481303,2024-12-19,13,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 14:00:00,0.1655772226881426,0.19623874083549683,2024-12-19,14,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 15:00:00,0.030950021559518547,0.06554678943368514,2024-12-19,15,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 16:00:00,0.0,0.035452223038889945,2024-12-19,16,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 17:00:00,0.0,0.03534105696739363,2024-12-19,17,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 18:00:00,0.0,0.03511882419034358,2024-12-19,18,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 19:00:00,0.0,0.03467440831921473,2024-12-19,19,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 20:00:00,0.0,0.03378560141844266,2024-12-19,20,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 21:00:00,0.0,0.03200800003764137,2024-12-19,21,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 22:00:00,0.0,0.028452803486410116,2024-12-19,22,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-19 23:00:00,0.0,0.021342413489133422,2024-12-19,23,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 00:00:00,0.0,0.007121635047172869,2024-12-20,0,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 01:00:00,0.0,1.124750741521677e-05,2024-12-20,1,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 02:00:00,0.0,-0.003543942900018357,2024-12-20,2,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 03:00:00,0.0,-0.005321531378844648,2024-12-20,3,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 04:00:00,0.0,-0.0062103121684767915,2024-12-20,4,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 05:00:00,0.0,-0.0066546756637308625,2024-12-20,5,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 06:00:00,0.0,-0.006876803612233896,2024-12-20,6,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 07:00:00,0.021751349422828657,0.014123251542056174,2024-12-20,7,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 08:00:00,0.09174125558930772,0.0819974621368635,2024-12-20,8,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 09:00:00,0.23389189296597748,0.21993612634027448,2024-12-20,9,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 10:00:00,0.37287008048757236,0.354810195765135,2024-12-20,10,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 11:00:00,0.621733262649915,0.5963424473481101,2024-12-20,11,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 12:00:00,0.7878789444074853,0.7575980860039221,2024-12-20,12,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 13:00:00,0.75466934421518,0.7253735888869242,2024-12-20,13,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 14:00:00,0.4206488026956663,0.4012037722795551,2024-12-20,14,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 15:00:00,0.0993714431823993,0.08942078861012676,2024-12-20,15,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 16:00:00,0.0,-0.00695202229074902,2024-12-20,16,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 17:00:00,0.0,-0.006805223312078581,2024-12-20,17,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 18:00:00,0.0,-0.0065114626108309665,2024-12-20,18,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 19:00:00,0.0,-0.00592385983638236,2024-12-20,19,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 20:00:00,0.0,-0.004748613601508464,2024-12-20,20,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 21:00:00,0.0,-0.0023981007887723255,2024-12-20,21,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 22:00:00,0.0,0.0023029350081941176,2024-12-20,22,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-20 23:00:00,0.0,0.011705011687874085,2024-12-20,23,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 00:00:00,0.0,0.03050916759010759,2024-12-21,0,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 01:00:00,0.0,0.03991124452559968,2024-12-21,1,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 02:00:00,0.0,0.04461228096209645,2024-12-21,2,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 03:00:00,0.0,0.04696279511784631,2024-12-21,3,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 04:00:00,0.0,0.04813804407072418,2024-12-21,4,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 05:00:00,0.0,0.048725652297168985,2024-12-21,5,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 06:00:00,0.0,0.04901942391040315,2024-12-21,6,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 07:00:00,0.04528761134436897,0.0931206342441141,2024-12-21,7,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 08:00:00,0.37753778006494176,0.41566297192079543,2024-12-21,8,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 09:00:00,0.774605288228605,0.8010775914308141,2024-12-21,9,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 10:00:00,0.969534699686695,0.9902861467909964,2024-12-21,10,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 11:00:00,1.0853657403743147,1.1027150329653799,2024-12-21,11,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 12:00:00,1.0717387097755813,1.0894909859945758,2024-12-21,12,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 13:00:00,0.7123674911595527,0.7406960440746427,2024-12-21,13,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 14:00:00,0.3290815267520451,0.3686836880938988,2024-12-21,14,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 15:00:00,0.07134459001999466,0.1185126552560242,2024-12-21,15,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 16:00:00,0.0,0.049224291960350317,2024-12-21,16,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 17:00:00,0.0,0.04913568879009844,2024-12-21,17,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 18:00:00,0.0,0.048958267253100665,2024-12-21,18,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 19:00:00,0.0,0.048603316580858036,2024-12-21,19,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 20:00:00,0.0,0.0478933614372493,2024-12-21,20,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 21:00:00,0.0,0.04647342425047008,2024-12-21,21,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 22:00:00,0.0,0.043633536427130755,2024-12-21,22,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-21 23:00:00,0.0,0.03795375405556164,2024-12-21,23,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-22 00:00:00,0.0,0.026594185949978203,2024-12-22,0,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-22 01:00:00,0.0,0.02091440000376533,2024-12-22,1,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-22 02:00:00,0.0,0.01807450324381661,2024-12-22,2,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-22 03:00:00,0.0,0.016654547290157674,2024-12-22,3,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-22 04:00:00,0.0,0.01594455416595905,2024-12-22,4,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-22 05:00:00,0.0,0.015589527309121432,2024-12-22,5,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-22 06:00:00,0.0,0.015411953291226018,2024-12-22,6,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-22 07:00:00,0.019133933854066257,0.033893695151782526,2024-12-22,7,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-22 08:00:00,0.04508819192530941,0.05903918946699459,2024-12-22,8,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-22 09:00:00,0.0894044830563906,0.10202802053108288,2024-12-22,9,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-22 10:00:00,0.14504900270606405,0.15602203547694077,2024-12-22,10,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-22 11:00:00,0.18499887972038642,0.1947876964000087,2024-12-22,11,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-12-22 12:00:00,0.15539854335332598,0.16605082058838652,2024-12-22,12,12,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
