DateTime,wind_high_frequency_original_gwh,wind_benchmarked_gwh,date,hour,month,source_profile,daily_target_source,variable,target_columns,indicator_columns,kind
2024-11-17 15:00:00,0.01835,0.03221935079643622,2024-11-17,15,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-17 16:00:00,0.016649999999999998,0.030387862952894196,2024-11-17,16,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-17 17:00:00,0.01795,0.031774412176007946,2024-11-17,17,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-17 18:00:00,0.0176,0.031378139806626924,2024-11-17,18,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-17 19:00:00,0.01668,0.030349237443973418,2024-11-17,19,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-17 20:00:00,0.01602,0.029559184457515496,2024-11-17,20,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-17 21:00:00,0.0152,0.028516261524898983,2024-11-17,21,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-17 22:00:00,0.01485,0.02781634653859594,2024-11-17,22,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-17 23:00:00,0.017079999999999998,0.029564405500467385,2024-11-17,23,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 00:00:00,0.01758,0.028806039024734387,2024-11-18,0,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 01:00:00,0.01775,0.028340906855419137,2024-11-18,1,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 02:00:00,0.0179,0.02817817498067709,2024-11-18,2,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 03:00:00,0.01798,0.02810218186712995,2024-11-18,3,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 04:00:00,0.02155,0.031856694941568314,2024-11-18,4,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 05:00:00,0.0224,0.032729424420587655,2024-11-18,5,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 06:00:00,0.02225,0.03254803741833273,2024-11-18,6,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 07:00:00,0.02275,0.03307511965857614,2024-11-18,7,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 08:00:00,0.02063,0.03079244827787541,2024-11-18,8,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 09:00:00,0.0176,0.027534677993400862,2024-11-18,9,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 10:00:00,0.01657,0.02642698776157188,2024-11-18,10,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 11:00:00,0.01585,0.02565315386400581,2024-11-18,11,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 12:00:00,0.01533,0.02509485054393413,2024-11-18,12,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 13:00:00,0.01312,0.022721711569386443,2024-11-18,13,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 14:00:00,0.0111,0.02055414628574206,2024-11-18,14,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 15:00:00,0.01245,0.022009960429341814,2024-11-18,15,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 16:00:00,0.02085,0.031045527199999885,2024-11-18,16,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 17:00:00,0.023129999999999998,0.03351691396187779,2024-11-18,17,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 18:00:00,0.02253,0.032915980108836285,2024-11-18,18,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 19:00:00,0.0209,0.031252142965679325,2024-11-18,19,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 20:00:00,0.0206,0.031104592099412597,2024-11-18,20,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 21:00:00,0.0206,0.03145411108101168,2024-11-18,21,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 22:00:00,0.0207,0.03226058644766454,2024-11-18,22,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-18 23:00:00,0.01918,0.03202563024323492,2024-11-18,23,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 00:00:00,0.01943,0.035090378152948715,2024-11-19,0,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 01:00:00,0.020329999999999997,0.037455384565565825,2024-11-19,1,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 02:00:00,0.02135,0.039250275214697955,2024-11-19,2,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 03:00:00,0.02248,0.040813825745521004,2024-11-19,3,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 04:00:00,0.02983,0.04888516406232811,2024-11-19,4,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 05:00:00,0.030199999999999998,0.04937005386254404,2024-11-19,5,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 06:00:00,0.03073,0.04998314700812018,2024-11-19,6,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 07:00:00,0.03055,0.04981158606009872,2024-11-19,7,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 08:00:00,0.030100000000000002,0.049339003871539715,2024-11-19,8,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 09:00:00,0.0303,0.04955925700759006,2024-11-19,9,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 10:00:00,0.03043,0.049701492926467375,2024-11-19,10,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 11:00:00,0.03,0.04924055714133812,2024-11-19,11,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 12:00:00,0.030379999999999997,0.049648849917009616,2024-11-19,12,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 13:00:00,0.03185,0.05122721047044282,2024-11-19,13,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 14:00:00,0.03423,0.053781775315581246,2024-11-19,14,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 15:00:00,0.0362,0.05589317130716856,2024-11-19,15,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 16:00:00,0.0373,0.057064639351154536,2024-11-19,16,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 17:00:00,0.037079999999999995,0.05680754870147421,2024-11-19,17,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 18:00:00,0.03638,0.05601400056294252,2024-11-19,18,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 19:00:00,0.0361,0.05563017682636612,2024-11-19,19,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 20:00:00,0.035679999999999996,0.05501293242087243,2024-11-19,20,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 21:00:00,0.03592,0.0549387535594532,2024-11-19,21,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 22:00:00,0.0355,0.053823465545395285,2024-11-19,22,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-19 23:00:00,0.03472,0.051657350403379335,2024-11-19,23,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 00:00:00,0.03315,0.04731437597167501,2024-11-20,0,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 01:00:00,0.032549999999999996,0.045341646329770356,2024-11-20,1,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 02:00:00,0.03173,0.0437966120131414,2024-11-20,2,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 03:00:00,0.03068,0.04233650177069689,2024-11-20,3,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 04:00:00,0.02543,0.03653007385525471,2024-11-20,4,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 05:00:00,0.0212,0.03190250591450884,2024-11-20,5,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 06:00:00,0.01825,0.02869163030222409,2024-11-20,6,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 07:00:00,0.01773,0.02811221672841035,2024-11-20,7,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 08:00:00,0.01805,0.028445653264643583,2024-11-20,8,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 09:00:00,0.01975,0.03026691679090248,2024-11-20,9,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 10:00:00,0.0209,0.03149990501511521,2024-11-20,10,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 11:00:00,0.0225,0.033217717075812815,2024-11-20,11,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 12:00:00,0.025929999999999998,0.03690239056881773,2024-11-20,12,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 13:00:00,0.027350000000000003,0.038428165954070205,2024-11-20,13,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 14:00:00,0.024480000000000002,0.035345580267703035,2024-11-20,14,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 15:00:00,0.01723,0.027558361279570655,2024-11-20,15,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 16:00:00,0.016050000000000002,0.026294583606023277,2024-11-20,16,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 17:00:00,0.015349999999999999,0.025550534569997195,2024-11-20,17,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 18:00:00,0.0147,0.02486824047203473,2024-11-20,18,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 19:00:00,0.0166,0.02694163473291851,2024-11-20,19,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 20:00:00,0.02085,0.03157189499982371,2024-11-20,20,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 21:00:00,0.022350000000000002,0.03331186595698386,2024-11-20,21,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 22:00:00,0.0217,0.03287037836777035,2024-11-20,22,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-20 23:00:00,0.02125,0.03290061419213157,2024-11-20,23,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 00:00:00,0.0218,0.03451891522950758,2024-11-21,0,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 01:00:00,0.02103,0.034205354572646784,2024-11-21,1,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 02:00:00,0.02025,0.03362420017497714,2024-11-21,2,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 03:00:00,0.01848,0.03185099962450957,2024-11-21,3,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 04:00:00,0.01503,0.02820865377578162,2024-11-21,4,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 05:00:00,0.01235,0.025361462611071466,2024-11-21,5,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 06:00:00,0.0109,0.02381968713052845,2024-11-21,6,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 07:00:00,0.010150000000000001,0.02302194072365237,2024-11-21,7,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 08:00:00,0.00862,0.021382177118301073,2024-11-21,8,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 09:00:00,0.00793,0.020642874483617277,2024-11-21,9,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 10:00:00,0.009,0.02179345293385245,2024-11-21,10,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 11:00:00,0.009470000000000001,0.022298915690596256,2024-11-21,11,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 12:00:00,0.011179999999999999,0.024136349584953684,2024-11-21,12,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 13:00:00,0.01823,0.03171078523645168,2024-11-21,13,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 14:00:00,0.02435,0.038286037567711116,2024-11-21,14,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 15:00:00,0.02312,0.03696475474317181,2024-11-21,15,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 16:00:00,0.01495,0.028187519237823564,2024-11-21,16,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 17:00:00,0.02898,0.04326148271771943,2024-11-21,17,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 18:00:00,0.03405,0.048709751902193045,2024-11-21,18,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 19:00:00,0.032979999999999995,0.047562655342377774,2024-11-21,19,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 20:00:00,0.033729999999999996,0.04837337346301869,2024-11-21,20,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 21:00:00,0.0329,0.04749153832501732,2024-11-21,21,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 22:00:00,0.03043,0.04485763185203355,2024-11-21,22,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-21 23:00:00,0.02562,0.03972948595848653,2024-11-21,23,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 00:00:00,0.018449999999999998,0.03210538766942108,2024-11-22,0,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 01:00:00,0.0178,0.03144659949372677,2024-11-22,1,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 02:00:00,0.01723,0.030853986786881765,2024-11-22,2,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 03:00:00,0.01648,0.030058102314665,2024-11-22,3,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 04:00:00,0.010199999999999999,0.023316039119879513,2024-11-22,4,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 05:00:00,0.011529999999999999,0.02474742402911687,2024-11-22,5,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 06:00:00,0.0143,0.027724666307319304,2024-11-22,6,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 07:00:00,0.0169,0.030518664613254295,2024-11-22,7,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 08:00:00,0.01918,0.03296858918620524,2024-11-22,8,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 09:00:00,0.0205,0.03438703302550438,2024-11-22,9,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 10:00:00,0.02138,0.03533280698327314,2024-11-22,10,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 11:00:00,0.02475,0.03895396631086033,2024-11-22,11,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 12:00:00,0.0264,0.04072771036435763,2024-11-22,12,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 13:00:00,0.028,0.04244874939952271,2024-11-22,13,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 14:00:00,0.03,0.04460157526511777,2024-11-22,14,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 15:00:00,0.02988,0.044480836910376215,2024-11-22,15,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 16:00:00,0.03105,0.045754210903088524,2024-11-22,16,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 17:00:00,0.030899999999999997,0.04562578880566551,2024-11-22,17,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 18:00:00,0.03068,0.04545489288707254,2024-11-22,18,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 19:00:00,0.03032,0.04519904977873544,2024-11-22,19,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 20:00:00,0.02965,0.044741081574166244,2024-11-22,20,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 21:00:00,0.02915,0.044727611457047636,2024-11-22,21,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 22:00:00,0.02768,0.04419571972524866,2024-11-22,22,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-22 23:00:00,0.02148,0.03962950708949439,2024-11-22,23,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 00:00:00,0.0192,0.04136965325658924,2024-11-23,0,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 01:00:00,0.0177,0.04185295523486663,2024-11-23,1,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 02:00:00,0.01645,0.041557424262438,2024-11-23,2,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 03:00:00,0.01512,0.040652232459666135,2024-11-23,3,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 04:00:00,0.0166,0.04250415067561131,2024-11-23,4,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 05:00:00,0.01643,0.04245244122434451,2024-11-23,5,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 06:00:00,0.016050000000000002,0.042109655651520785,2024-11-23,6,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 07:00:00,0.01303,0.03889782409027834,2024-11-23,7,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 08:00:00,0.01103,0.03676549661085581,2024-11-23,8,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 09:00:00,0.01188,0.03768696176714613,2024-11-23,9,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 10:00:00,0.01595,0.04206386207505124,2024-11-23,10,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 11:00:00,0.01618,0.04231330012303615,2024-11-23,11,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 12:00:00,0.0189,0.04523717196857381,2024-11-23,12,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 13:00:00,0.026449999999999998,0.05335029100712989,2024-11-23,13,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 14:00:00,0.03005,0.05722056709501422,2024-11-23,14,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 15:00:00,0.0316,0.05889057475297474,2024-11-23,15,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 16:00:00,0.03308,0.0604899273555016,2024-11-23,16,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 17:00:00,0.03385,0.0613356778239382,2024-11-23,17,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 18:00:00,0.03433,0.061888304159384885,2024-11-23,18,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 19:00:00,0.03462,0.062273708462036836,2024-11-23,19,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 20:00:00,0.03495,0.06277591388850501,2024-11-23,20,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 21:00:00,0.035,0.0631249562395153,2024-11-23,21,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 22:00:00,0.0349,0.06360816499121898,2024-11-23,22,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-23 23:00:00,0.03005,0.05957878482480397,2024-11-23,23,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-24 00:00:00,0.030850000000000002,0.06280085380740666,2024-11-24,0,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-24 01:00:00,0.02985,0.06290777739522416,2024-11-24,1,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-24 02:00:00,0.028829999999999998,0.06240256905333743,2024-11-24,2,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-24 03:00:00,0.02798,0.06178467994844376,2024-11-24,3,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-24 04:00:00,0.03358,0.0679487812979252,2024-11-24,4,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-24 05:00:00,0.03283,0.06721683339481761,2024-11-24,5,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-24 06:00:00,0.03318,0.06762976659762111,2024-11-24,6,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-24 07:00:00,0.0341,0.0686366203462565,2024-11-24,7,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-24 08:00:00,0.03428,0.06883919587557885,2024-11-24,8,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-24 09:00:00,0.033979999999999996,0.06852142296081919,2024-11-24,9,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-24 10:00:00,0.03365,0.06816903400543248,2024-11-24,10,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-24 11:00:00,0.03327,0.06776161742309379,2024-11-24,11,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-24 12:00:00,0.032979999999999995,0.06745000529609292,2024-11-24,12,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-24 13:00:00,0.032850000000000004,0.06730937998606192,2024-11-24,13,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-24 14:00:00,0.032850000000000004,0.06730703160486726,2024-11-24,14,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-24 15:00:00,0.03325,0.06773186444928732,2024-11-24,15,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
2024-11-24 16:00:00,0.03345,0.0679368031270857,2024-11-24,16,11,ENTSO-E,SFOE,Wind,Wind,"Wind Onshore, Wind Offshore",aggregate
