DateTime,wind_high_frequency_original_gwh,wind_benchmarked_gwh,date,hour,month,source_profile,daily_target_source,variable,target_columns,indicator_columns,kind,nuclear_high_frequency_original_gwh,nuclear_benchmarked_gwh,water_high_frequency_original_gwh,water_benchmarked_gwh,solar_high_frequency_original_gwh,solar_benchmarked_gwh
2025-03-27 06:00:00,0.01896,0.020520268872219152,2025-03-27,6,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95048,2.9424004535170867,2.7212799999999997,3.169572204975479,0.22968999358970213,0.28020906109875765
2025-03-27 07:00:00,0.01946,0.021058194309868435,2025-03-27,7,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9508,2.9427233214721533,2.5431299999999997,2.9180573154967293,0.6284599499704675,0.6671650254213032
2025-03-27 08:00:00,0.01844,0.019962715722733983,2025-03-27,8,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95113,2.9430546097725685,1.91478,2.0299640198937814,1.263634932686245,1.2836036593142808
2025-03-27 09:00:00,0.01805,0.019543904100282863,2025-03-27,9,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9565799999999998,2.948500502337469,1.84238,1.927697699795707,1.9502080336444445,1.9499457548784402
2025-03-27 10:00:00,0.01905,0.020618371984784913,2025-03-27,10,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95413,2.9460531469332745,1.54643,1.5093734533658605,2.44877250323671,2.433822965642897
2025-03-27 11:00:00,0.01832,0.01983415285812118,2025-03-27,11,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95153,2.9434557706963353,1.4479300000000002,1.3701497174372208,2.5471848865741085,2.5293321164200955
2025-03-27 12:00:00,0.02048,0.02215484552572895,2025-03-27,12,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94468,2.936612211018194,1.50883,1.456247288525516,2.6886609894526297,2.6666381492013556
2025-03-27 13:00:00,0.022850000000000002,0.024701184793514006,2025-03-27,13,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94245,2.9343845983649284,1.6111099999999998,1.6008331936612317,2.1067286470452258,2.1018304924682334
2025-03-27 14:00:00,0.0233,0.025184821089256595,2025-03-27,14,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9417,2.933635952894824,1.74063,1.7839185695856479,1.6469060267414508,1.655532698346693
2025-03-27 15:00:00,0.02102,0.022735605025887985,2025-03-27,15,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94538,2.9373139528296917,2.15103,2.3640526816709597,1.2199553438370543,1.241128107845537
2025-03-27 16:00:00,0.0221,0.023896585844783238,2025-03-27,16,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94813,2.940064092305563,2.56801,2.9534666379076793,0.6219638377980158,0.6606954938492593
2025-03-27 17:00:00,0.02228,0.024091303068711555,2025-03-27,17,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94583,2.937771397373771,4.04863,5.046432068006674,0.1713814421445329,0.22328725469298621
2025-03-27 18:00:00,0.023559999999999998,0.025469152016627885,2025-03-27,18,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94685,2.9388009338343823,4.29661,5.3968146661714345,0.0,0.056770145470791955
2025-03-27 19:00:00,0.023239999999999997,0.025130678837176665,2025-03-27,19,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94658,2.9385520879931515,3.12018,3.733437683607498,0.0,0.05640827065227337
2025-03-27 20:00:00,0.02312,0.02501240188602598,2025-03-27,20,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9498800000000003,2.9418909315999975,2.33123,2.6174748774159893,0.0,0.05568454830399073
2025-03-27 21:00:00,0.023559999999999998,0.025506415890184823,2025-03-27,21,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9514,2.943493200233369,2.3034799999999995,2.576888923987945,0.0,0.054237117251802705
2025-03-27 22:00:00,0.02296,0.024904383973867072,2025-03-27,22,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9528000000000003,2.9450592164388785,2.31111,2.5849594972120906,0.0,0.0513422619696153
2025-03-27 23:00:00,0.011800000000000001,0.012999647017419048,2025-03-27,23,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9538800000000003,2.9464728000903544,1.8169799999999998,1.881011257467861,0.0,0.04555255481633483
2025-03-28 00:00:00,0.0087,0.009839463929620425,2025-03-28,0,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9505,2.9437649642231234,1.4936,1.4130095883869007,0.0,0.033973142215321064
2025-03-28 01:00:00,0.0055,0.00648667044181544,2025-03-28,1,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95173,2.945328412500101,1.5052500000000002,1.4240475106266008,0.0,0.028183436989369603
2025-03-28 02:00:00,0.0038399999999999997,0.004745811658609528,2025-03-28,2,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95075,2.9445165751908213,1.4956299999999998,1.407732947374835,0.0,0.025288586525504753
2025-03-28 03:00:00,0.00438,0.005347261692806159,2025-03-28,3,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95013,2.943980773618989,1.48225,1.3874608555052501,0.0,0.02384116559179408
2025-03-28 04:00:00,0.00289,0.0037571041052426295,2025-03-28,4,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95213,2.9460207889412864,1.6688800000000001,1.6506079182322806,0.0,0.023117463721382236
2025-03-28 05:00:00,0.00418,0.005148356388699387,2025-03-28,5,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9501500000000003,2.944063483774606,2.7126799999999998,3.1258163011831765,0.03543577686839041,0.05714821314764429
2025-03-28 06:00:00,0.00352,0.004441934056593041,2025-03-28,6,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95208,2.9460021960610008,2.59156,2.9544276859581524,0.27364403244428964,0.2881629743125807
2025-03-28 07:00:00,0.0028399999999999996,0.0037126903186815055,2025-03-28,7,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9508,2.9447285743538254,2.56853,2.9217870261821863,0.6686850653684628,0.6714840233070183
2025-03-28 08:00:00,0.00393,0.004884400261972562,2025-03-28,8,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94983,2.9437620556131896,2.16563,2.3521929934497097,1.3293096772986082,1.3126154611186767
2025-03-28 09:00:00,0.00409,0.005056605185763516,2025-03-28,9,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95125,2.945182066921212,1.9809999999999999,2.091173588501916,2.0856088941352056,2.0466277389410004
2025-03-28 10:00:00,0.00729,0.008494686499695477,2025-03-28,10,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9486999999999997,2.942634990844682,2.16933,2.3573929740340853,2.894822102739466,2.8320079485319583
2025-03-28 11:00:00,0.01154,0.013060715343406196,2025-03-28,11,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94948,2.943414554970926,2.0710100000000002,2.218401318843575,3.0560869509468542,2.9885211346051967
2025-03-28 12:00:00,0.01453,0.016272898392413786,2025-03-28,12,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9467800000000004,2.9407170355316663,1.8763,1.9431542712113414,3.1654379045371814,3.0946530131381755
2025-03-28 13:00:00,0.01474,0.01649811739552716,2025-03-28,13,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94548,2.939418053547496,2.07448,2.2233135865403932,2.6723245553634856,2.616060880969177
2025-03-28 14:00:00,0.016390000000000002,0.018269992874861692,2025-03-28,14,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94358,2.9375193356829454,2.05375,2.1940229535467908,2.0047424071075044,1.9681427112840664
2025-03-28 15:00:00,0.01693,0.01884848147788888,2025-03-28,15,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9433000000000002,2.937238663767619,2.17518,2.3657089960147513,1.3578072563097825,1.3402758025644474
2025-03-28 16:00:00,0.01739,0.019339344729846407,2025-03-28,16,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9426,2.9365374155827886,2.73696,3.1599166992318164,0.7772914209590914,0.7768965420277689
2025-03-28 17:00:00,0.01755,0.019504550111086934,2025-03-28,17,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94258,2.9365136591826415,3.5519600000000002,4.312142447846427,0.19822956685311743,0.2149754953748249
2025-03-28 18:00:00,0.01616,0.017997795170713576,2025-03-28,18,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94,2.933928429723295,4.55938,5.736495832593793,0.0,0.02276935598444434
2025-03-28 19:00:00,0.01483,0.01654211322891335,2025-03-28,19,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94433,2.9382394073008915,3.4887300000000003,4.223459099369476,0.0,0.02314491824575778
2025-03-28 20:00:00,0.01862,0.020560401611918227,2025-03-28,20,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9468,2.9406769437227895,2.10511,2.2684654160719613,0.0,0.02389607589735192
2025-03-28 21:00:00,0.022719999999999997,0.02485818874140171,2025-03-28,21,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9474,2.941215930149924,1.72958,1.7394728831916395,0.0,0.025398407765023816
2025-03-28 22:00:00,0.01857,0.020185357993010154,2025-03-28,22,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9478,2.941494624099893,1.64728,1.626867530349777,0.0,0.02840307978260942
2025-03-28 23:00:00,0.015210000000000001,0.01614705838951247,2025-03-28,23,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94965,2.9431010646942837,1.62506,1.6029295757531543,0.0,0.03441242795890152
2025-03-29 00:00:00,0.0185,0.018824850480317155,2025-03-29,0,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95013,2.9430968500999297,1.3364,1.2098167649916218,0.0,0.046431126382046196
2025-03-29 01:00:00,0.02151,0.021630254398967146,2025-03-29,1,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9505,2.9432246255611068,1.2645,1.1156496457465312,0.0,0.052440476599562025
2025-03-29 02:00:00,0.02262,0.02260858220460616,2025-03-29,2,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9501,2.9427040409712477,1.28435,1.147446703163799,0.0,0.05544515372020695
2025-03-29 03:00:00,0.02106,0.020825464482376856,2025-03-29,3,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9495500000000003,2.9420940644217772,1.4172799999999999,1.337228924737322,0.0,0.056947496304303305
2025-03-29 04:00:00,0.02492,0.024918957863839075,2025-03-29,4,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94963,2.9421437560618653,1.5255800000000002,1.4912593614133072,0.0,0.05769867564389934
2025-03-29 05:00:00,0.03056,0.03095159728164085,2025-03-29,5,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95813,2.9506209714606344,1.5701,1.5546614818879,0.021396515318281586,0.07884090479438735
2025-03-29 06:00:00,0.03244,0.032958012983718143,2025-03-29,6,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95965,2.9521320419859363,1.6265800000000001,1.634737319290637,0.12645574447538316,0.18099513077845905
2025-03-29 07:00:00,0.032159999999999994,0.032650493568027905,2025-03-29,7,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9586300000000003,2.9511091836586947,1.7744999999999997,1.8439592323191152,0.3130270438133532,0.3621679402649097
2025-03-29 08:00:00,0.03189,0.032357061940939014,2025-03-29,8,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95575,2.9482298939735325,1.8349599999999997,1.929487504235302,0.5987964684998215,0.6395717196692282
2025-03-29 09:00:00,0.03787,0.03878007768527676,2025-03-29,9,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94963,2.942114473969798,1.87361,1.9841570724154471,0.8524865633810239,0.8858172501977991
2025-03-29 10:00:00,0.04564,0.04712703115117792,2025-03-29,10,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9486,2.9410849402316885,1.82965,1.922035556533194,1.15310509065597,1.1775982935307312
2025-03-29 11:00:00,0.04203,0.04324810795236379,2025-03-29,11,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9491799999999997,2.9416642002248565,1.3785500000000002,1.2843682130724914,1.3977615754829003,1.415059578988736
2025-03-29 12:00:00,0.04278,0.04405357634500503,2025-03-29,12,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94348,2.9359692620429887,1.30803,1.1847110075976617,1.734662483502672,1.7420481436135118
2025-03-29 13:00:00,0.04956,0.05133747290005732,2025-03-29,13,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94438,2.9368684686406974,1.3526999999999998,1.2479164912289762,1.4618951391335169,1.4773177569717157
2025-03-29 14:00:00,0.04635,0.047888325747040994,2025-03-29,14,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94473,2.93721827827258,1.42148,1.3452604734602276,0.9578724671538379,0.9881447276547521
2025-03-29 15:00:00,0.04747,0.04909082024077157,2025-03-29,15,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9452,2.9376881492804885,1.57483,1.5622682992458725,0.594841046512687,0.6358229295707686
2025-03-29 16:00:00,0.04761,0.04923968243961387,2025-03-29,16,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9430300000000003,2.9355207185621195,1.9289999999999998,2.063388318692838,0.28660761887205266,0.33670771836070074
2025-03-29 17:00:00,0.045509999999999995,0.0469804383014719,2025-03-29,17,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9436799999999996,2.9361713673786385,3.5609800000000003,4.371313928035277,0.08188009369049967,0.13809515838879138
2025-03-29 18:00:00,0.046770000000000006,0.04832799146486041,2025-03-29,18,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94438,2.9368732117288356,3.76006,4.654556340712919,0.0,0.05880137967685354
2025-03-29 19:00:00,0.03008,0.030384555500281008,2025-03-29,19,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94425,2.936748283208277,2.35353,2.6698757894312255,0.0,0.05915300533194329
2025-03-29 20:00:00,0.02018,0.0197237707766431,2025-03-29,20,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94835,2.9408544949713966,1.70366,1.7584665616609894,0.0,0.05985622225635273
2025-03-29 21:00:00,0.02179,0.02140435223924859,2025-03-29,21,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94878,2.9413039274799706,1.64665,1.6924094355700272,0.0,0.06126263891228659
2025-03-29 22:00:00,0.01706,0.016224315871278178,2025-03-29,22,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9483800000000002,2.9409439293226516,1.38078,1.3456353422251852,0.0,0.06407546362771177
2025-03-29 23:00:00,0.01002,0.00846420618047759,2025-03-29,23,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95098,2.9436208664902987,1.76675,1.9493902323321288,0.0,0.06970110876034089
2025-03-30 00:00:00,0.00948,0.007490885911601713,2025-03-30,0,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95165,2.9444488268265108,1.6353299999999997,1.87988252909688,0.0,0.0809523968764885
2025-03-30 01:00:00,0.00395,0.0013530671325586094,2025-03-30,1,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9537,2.946576260093988,1.69341,2.0201220186646776,0.0,0.08657803900091053
2025-03-30 02:00:00,0.00152,-0.0013559299889036442,2025-03-30,2,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95623,2.949143619214601,1.6061800000000002,1.9258788948313645,0.0,0.08939085619581817
2025-03-30 03:00:00,0.0036,0.0008296035026360876,2025-03-30,3,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9572,2.950132564752437,1.52845,1.8305312786672419,0.0,0.09079725705866509
2025-03-30 04:00:00,0.00633,0.003738046989463451,2025-03-30,4,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95498,2.94792447713844,1.4863,1.7782136116131837,0.0,0.09150044202087478
2025-03-30 05:00:00,0.0023,-0.0006039286247168521,2025-03-30,5,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.8075,2.8005824539552906,1.4457,1.724453473683315,0.07342704620590365,0.16311743123680428
2025-03-30 06:00:00,0.00239,-0.0005133774628870184,2025-03-30,6,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.68955,2.6827413175389325,1.44828,1.7299169487028379,0.6918136804805133,0.7634751026426745
2025-03-30 07:00:00,0.00196,-0.0009784228824838777,2025-03-30,7,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.72545,2.7186101734821118,1.3294,1.5627720226480555,1.87600735637195,1.9128950411285142
2025-03-30 08:00:00,0.0009599999999999999,-0.0020543174065762873,2025-03-30,8,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.7777,2.770813660660405,1.25573,1.4590822829901602,3.055467042787652,3.0576762386825185
2025-03-30 09:00:00,0.00408,0.001296944849010584,2025-03-30,9,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.8286,2.8216680514044645,1.20798,1.3918050115343534,4.009777666460075,3.983914230706415
2025-03-30 10:00:00,0.01263,0.010482403820055672,2025-03-30,10,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.8815500000000003,2.874570429477654,1.21456,1.4012132566901812,4.437237981751669,4.39880021095743
2025-03-30 11:00:00,0.01131,0.009064098657346104,2025-03-30,11,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.93325,2.926223840009628,1.29298,1.5121129704021912,4.795791172809102,4.746800809708053
2025-03-30 12:00:00,0.016120000000000002,0.014231793815373431,2025-03-30,12,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9472300000000002,2.940191198903468,1.31936,1.5494049693432308,4.565803227321293,4.523580945207081
2025-03-30 13:00:00,0.02705,0.025974745958291235,2025-03-30,13,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9455,2.938462638048822,1.4710800000000002,1.7638392869998403,3.3041470867210556,3.2990575080403266
2025-03-30 14:00:00,0.028120000000000003,0.027124678706554536,2025-03-30,14,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94563,2.9385922492408514,1.2672100000000002,1.475537612928262,2.3685101903129926,2.3909443887410644
2025-03-30 15:00:00,0.03159,0.03085348533977508,2025-03-30,15,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9440500000000003,2.9370131167287457,1.35368,1.5975540762866949,1.352772440821013,1.4050670410704185
2025-03-30 16:00:00,0.03675,0.03639874731666131,2025-03-30,16,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9412,2.9341645648359815,1.65183,2.018582387611882,0.5829792583272924,0.6578514862826192
2025-03-30 17:00:00,0.03707,0.03674563258864794,2025-03-30,17,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94245,2.935411188744563,2.08615,2.6316564389724832,0.15979629183548338,0.24695772229913882
2025-03-30 18:00:00,0.038119999999999994,0.03787989718692208,2025-03-30,18,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94258,2.9355365724109275,2.27111,2.891332135023676,0.0,0.09152778567751498
2025-03-30 19:00:00,0.03669,0.03635592100192417,2025-03-30,19,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94393,2.936876355691373,1.83995,2.2782515348787165,0.0,0.0908519468754848
2025-03-30 20:00:00,0.038770000000000006,0.038615331710984156,2025-03-30,20,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94568,2.938606778668076,1.64115,1.9900622819153122,0.0,0.08950023708122729
2025-03-30 21:00:00,0.033350000000000005,0.03284173921353308,2025-03-30,21,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94973,2.94261712831233,1.57791,1.8863451896203436,0.0,0.08679680139761357
2025-03-30 22:00:00,0.027329999999999997,0.02647299268188282,2025-03-30,22,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95228,2.945092833409051,1.45665,1.6862900744187468,0.0,0.08138992198283693
2025-03-30 23:00:00,0.02834,0.027755959982345414,2025-03-30,23,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95133,2.9439997004513447,1.37611,1.5151597124762923,0.0,0.07057615912950897
2025-03-31 00:00:00,0.032920000000000005,0.03307226845980217,2025-03-31,0,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95145,2.9438316125325,1.22725,1.1901735356527312,0.0,0.04894863141096574
2025-03-31 01:00:00,0.03198,0.0322602244246369,2025-03-31,1,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95358,2.945815701447168,1.21638,1.1175308173224516,0.0,0.03813486904815843
2025-03-31 02:00:00,0.0332,0.03366987871893968,2025-03-31,2,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95563,2.947791857361285,1.2498300000000002,1.1361784884634187,0.0,0.03272799085968338
2025-03-31 03:00:00,0.033350000000000005,0.03388049778051919,2025-03-31,3,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.956,2.948125525897543,1.3809299999999998,1.307186338511495,0.0,0.03002455775130304
2025-03-31 04:00:00,0.033030000000000004,0.033561432643395624,2025-03-31,4,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9550500000000004,2.947158383479697,2.14113,2.3746688622456595,0.0,0.028672853168827183
2025-03-31 05:00:00,0.03401,0.034626674741359144,2025-03-31,5,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9557800000000003,2.947878724560506,4.62828,5.887000797475489,0.05318193587714457,0.07961333789111205
2025-03-31 06:00:00,0.02741,0.02754204724668802,2025-03-31,6,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95525,2.947344700684154,5.3384599999999995,6.889143160412737,0.43931079510755966,0.45403708482320143
2025-03-31 07:00:00,0.023059999999999997,0.022871645816648283,2025-03-31,7,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9551999999999996,2.947292491466906,3.0401800000000003,3.6393288458512205,1.2624921561962892,1.252815975598849
2025-03-31 08:00:00,0.0183,0.01775920282371194,2025-03-31,8,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95493,2.947021601128444,1.6209799999999999,1.6326564584189889,2.2165693050803785,2.178721823805506
2025-03-31 09:00:00,0.02555,0.025549095338669253,2025-03-31,9,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9536,2.9456922203868765,1.63646,1.65431543834273,2.9459872774327085,2.886624732783376
2025-03-31 10:00:00,0.025670000000000002,0.02567835567415844,2025-03-31,10,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95315,2.945242309245145,1.49281,1.4511349364750084,3.4348149457563006,3.361041706200044
2025-03-31 11:00:00,0.02604,0.02607596410010868,2025-03-31,11,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95265,2.9447425480197245,1.50285,1.465270704464897,3.7008657505862943,3.6192517252592005
2025-03-31 12:00:00,0.02998,0.030308858377356918,2025-03-31,12,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95185,2.9439430560979036,1.3677000000000001,1.2741882392102675,3.687045396165145,3.605837034385835
2025-03-31 13:00:00,0.03019,0.03053412424462961,2025-03-31,13,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9501500000000003,2.942244267912346,1.26268,1.1257101508411052,3.3789877353317235,3.3068538144635897
2025-03-31 14:00:00,0.033170000000000005,0.03373495732729401,2025-03-31,14,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9507800000000004,2.9428731093413996,1.37525,1.2848263679654737,2.900398473678044,2.8423687655958805
2025-03-31 15:00:00,0.037270000000000005,0.03813826879498019,2025-03-31,15,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9485300000000003,2.9406239844720226,1.74563,1.8083850210319858,1.8950725475884282,1.8666706563441071
2025-03-31 16:00:00,0.038689999999999995,0.03966068048839191,2025-03-31,16,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94973,2.941820606699122,2.31791,2.617339061025675,0.9840984621144099,0.982579785003893
2025-03-31 17:00:00,0.03989,0.04094353659833657,2025-03-31,17,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.94905,2.9411366358056643,4.4949,5.694724565527097,0.2685177013016847,0.2881956015146744
2025-03-31 18:00:00,0.03756,0.03842749893667968,2025-03-31,18,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95213,2.9442046925771113,4.50858,5.713915310239597,0.0,0.02784423538400168
2025-03-31 19:00:00,0.036789999999999996,0.03757470029679561,2025-03-31,19,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95475,2.9468040007340672,2.15156,2.3816645504157554,0.0,0.028367246314797444
2025-03-31 20:00:00,0.040479999999999995,0.041488029621812875,2025-03-31,20,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95635,2.9483659010349084,1.67336,1.7050770648620683,0.0,0.029413330053244993
2025-03-31 21:00:00,0.03978,0.04063382037985977,2025-03-31,21,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95778,2.949721298531663,1.6218000000000001,1.6310119119214106,0.0,0.031505528468568064
2025-03-31 22:00:00,0.036469999999999995,0.03687336490592325,2025-03-31,22,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95813,2.949924357670483,1.37821,1.2843089755183716,0.0,0.03568994076842818
2025-03-31 23:00:00,0.044539999999999996,0.045134872259302565,2025-03-31,23,3,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.9589000000000003,2.950400412913362,1.2754,1.134260397804396,0.0,0.04405877310275544
2025-04-01 00:00:00,0.04734,0.04732586088940755,2025-04-01,0,4,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95928,2.950193569733333,1.28388,1.1368216079653775,0.0,0.06079644163871339
2025-04-01 01:00:00,0.044840000000000005,0.04423133268796318,2025-04-01,1,4,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95915,2.949770436712469,1.18388,0.9907453400799736,0.0,0.06916527423483047
2025-04-01 02:00:00,0.04899,0.04848563849261287,2025-04-01,2,4,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95933,2.94980364909878,1.18168,0.9852787506471983,0.0,0.07334968718916507
2025-04-01 03:00:00,0.05092,0.050457008819286664,2025-04-01,3,4,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic,2.95778,2.9481817342769663,1.41783,1.3179293417005828,0.0,0.07544188697888471
