DateTime,river_gwh,river_scaled_gwh,date,hour,month,variable,indicator_source,indicator_type,target_source,target_type,kind
2025-02-09 03:00:00,1.0866,1.0876167758364141,2025-02-09,3,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 04:00:00,1.0832,1.0842135943180597,2025-02-09,4,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 05:00:00,1.0802,1.0812107870959826,2025-02-09,5,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 06:00:00,1.0776,1.078608354170182,2025-02-09,6,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 07:00:00,1.0755,1.076506389114728,2025-02-09,7,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 08:00:00,1.0739,1.0749048919296202,2025-02-09,8,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 09:00:00,1.0728,1.0738038626148583,2025-02-09,9,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 10:00:00,1.0724,1.0734034883185815,2025-02-09,10,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 11:00:00,1.0725,1.0735035818926506,2025-02-09,11,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 12:00:00,1.0732000000000002,1.0742042369111355,2025-02-09,12,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 13:00:00,1.0748,1.0758057340962432,2025-02-09,13,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 14:00:00,1.0768,1.0778076055776282,2025-02-09,14,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 15:00:00,1.0795,1.0805101320774977,2025-02-09,15,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 16:00:00,1.0827,1.0837131264477136,2025-02-09,16,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 17:00:00,1.0865,1.087516682262345,2025-02-09,17,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 18:00:00,1.0907,1.0917206123732532,2025-02-09,18,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 19:00:00,1.0955,1.0965251039285768,2025-02-09,19,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 20:00:00,1.1008,1.101830063354247,2025-02-09,20,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 21:00:00,1.1064,1.1074353035021247,2025-02-09,21,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 22:00:00,1.1125,1.1135410115203486,2025-02-09,22,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-09 23:00:00,1.1187,1.1197468131126418,2025-02-09,23,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 00:00:00,1.1255,1.118825494643638,2025-02-10,0,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 01:00:00,1.1325999999999998,1.1258833898119807,2025-02-10,1,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 02:00:00,1.1399000000000001,1.133140098928728,2025-02-10,2,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 03:00:00,1.1476,1.1407944359422826,2025-02-10,3,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 04:00:00,1.1556,1.1487469938784434,2025-02-10,4,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 05:00:00,1.1636,1.1566995518146044,2025-02-10,5,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 06:00:00,1.172,1.1650497376475732,2025-02-10,6,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 07:00:00,1.1804000000000001,1.1733999234805423,2025-02-10,7,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 08:00:00,1.1889,1.1818495162877134,2025-02-10,8,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 09:00:00,1.1976,1.1904979230432882,2025-02-10,9,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 10:00:00,1.2063,1.1991463297988632,2025-02-10,10,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 11:00:00,1.2150999999999998,1.20789414352864,2025-02-10,11,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 12:00:00,1.224,1.2167413642326192,2025-02-10,12,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 13:00:00,1.2328,1.2254891779623962,2025-02-10,13,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 14:00:00,1.2415999999999998,1.2342369916921732,2025-02-10,14,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 15:00:00,1.2503,1.2428853984477481,2025-02-10,15,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 16:00:00,1.259,1.2515338052033231,2025-02-10,16,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 17:00:00,1.2675,1.2599833980104942,2025-02-10,17,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 18:00:00,1.2759,1.2683335838434633,2025-02-10,18,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 19:00:00,1.2841,1.2764849557280282,2025-02-10,19,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 20:00:00,1.292,1.284338106689987,2025-02-10,20,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 21:00:00,1.2997999999999998,1.2920918506777437,2025-02-10,21,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 22:00:00,1.3072000000000001,1.299447966768693,2025-02-10,22,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-10 23:00:00,1.3143,1.3065058619370356,2025-02-10,23,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 00:00:00,1.3212000000000002,1.320659545478312,2025-02-11,0,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 01:00:00,1.3277,1.3271568865664205,2025-02-11,1,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 02:00:00,1.3339,1.3333543503735394,2025-02-11,2,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 03:00:00,1.3395,1.338952059618679,2025-02-11,3,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 04:00:00,1.3448,1.3442498915828291,2025-02-11,4,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 05:00:00,1.3496,1.349047928078663,2025-02-11,5,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 06:00:00,1.3539,1.3533461691061812,2025-02-11,6,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 07:00:00,1.3577000000000001,1.3571446146653832,2025-02-11,7,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 08:00:00,1.3609,1.3603433056626058,2025-02-11,8,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 09:00:00,1.3635,1.362942242097849,2025-02-11,9,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 10:00:00,1.3656,1.3650413830647763,2025-02-11,10,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 11:00:00,1.3669,1.3663408512823982,2025-02-11,11,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 12:00:00,1.3675,1.3669406058443774,2025-02-11,12,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 13:00:00,1.3676,1.3670405649380406,2025-02-11,13,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 14:00:00,1.3673,1.366740687657051,2025-02-11,14,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 15:00:00,1.3662999999999998,1.3657410967204189,2025-02-11,15,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 16:00:00,1.365,1.3644416285027972,2025-02-11,16,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 17:00:00,1.3633,1.3627423239105225,2025-02-11,17,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 18:00:00,1.3612,1.3606431829435952,2025-02-11,18,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 19:00:00,1.359,1.3584440828830047,2025-02-11,19,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 20:00:00,1.3565999999999998,1.3560450646350874,2025-02-11,20,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 21:00:00,1.354,1.3534461281998444,2025-02-11,21,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 22:00:00,1.3515,1.350947150858264,2025-02-11,22,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-11 23:00:00,1.3488,1.3482482553293573,2025-02-11,23,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 00:00:00,1.3463,1.3414295787601938,2025-02-12,0,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 01:00:00,1.344,1.339137899319394,2025-02-12,1,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 02:00:00,1.3417999999999999,1.336945858115151,2025-02-12,2,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 03:00:00,1.34,1.3351523698571341,2025-02-12,3,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 04:00:00,1.3385,1.3336577963087866,2025-02-12,4,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 05:00:00,1.3372,1.3323624992335519,2025-02-12,5,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 06:00:00,1.3365,1.3316650315776564,2025-02-12,6,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 07:00:00,1.3364,1.3315653933411,2025-02-12,7,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 08:00:00,1.3367,1.3318643080507695,2025-02-12,8,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 09:00:00,1.3377000000000001,1.3328606904163345,2025-02-12,9,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 10:00:00,1.3394000000000001,1.3345545404377952,2025-02-12,10,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 11:00:00,1.3419,1.3370454963517076,2025-02-12,11,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 12:00:00,1.3452,1.340333558158072,2025-02-12,12,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 13:00:00,1.3493,1.3444187258568887,2025-02-12,13,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 14:00:00,1.3540999999999999,1.3492013612116007,2025-02-12,14,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 15:00:00,1.3595,1.354581825985652,2025-02-12,15,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 16:00:00,1.3656,1.3606597584155986,2025-02-12,16,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 17:00:00,1.3720999999999999,1.3671362437917711,2025-02-12,17,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 18:00:00,1.3792,1.374210558587283,2025-02-12,18,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 19:00:00,1.3868,1.381783064565577,2025-02-12,19,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 20:00:00,1.3948,1.3897541234900974,2025-02-12,20,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 21:00:00,1.4031,1.398024097124287,2025-02-12,21,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 22:00:00,1.4116,1.4064933472315897,2025-02-12,22,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-12 23:00:00,1.4203,1.4151618738120053,2025-02-12,23,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 00:00:00,1.4294,1.424752872174505,2025-02-13,0,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 01:00:00,1.4385,1.4338232871295826,2025-02-13,1,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 02:00:00,1.4477,1.4429933769742767,2025-02-13,2,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 03:00:00,1.4567,1.4519641170397382,2025-02-13,3,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 04:00:00,1.4659,1.461134206884432,2025-02-13,4,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 05:00:00,1.475,1.4702046218395097,2025-02-13,5,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 06:00:00,1.4839,1.4790756870153547,2025-02-13,6,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 07:00:00,1.4926,1.4877474024119675,2025-02-13,7,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 08:00:00,1.501,1.4961200931397314,2025-02-13,8,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 09:00:00,1.5092,1.504293434088263,2025-02-13,9,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 10:00:00,1.517,1.5120680754783293,2025-02-13,10,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 11:00:00,1.5244000000000002,1.5194440173099313,2025-02-13,11,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 12:00:00,1.5312999999999999,1.5263215846934515,2025-02-13,12,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 13:00:00,1.5375,1.5325014278496585,2025-02-13,13,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 14:00:00,1.5434,1.5383822463370165,2025-02-13,14,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 15:00:00,1.5489000000000002,1.5438643652659096,2025-02-13,15,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 16:00:00,1.5537,1.548648759967489,2025-02-13,16,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 17:00:00,1.558,1.5529347802209872,2025-02-13,17,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 18:00:00,1.5617,1.556622751136788,2025-02-13,18,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 19:00:00,1.5648,1.5597126727148913,2025-02-13,19,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 20:00:00,1.5673,1.562204544955297,2025-02-13,20,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 21:00:00,1.5691,1.5639986929683893,2025-02-13,21,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 22:00:00,1.5704,1.5652944665334005,2025-02-13,22,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-13 23:00:00,1.571,1.565892515871098,2025-02-13,23,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 00:00:00,1.5709000000000002,1.5777046708379354,2025-02-14,0,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 01:00:00,1.5700999999999998,1.5769012054762506,2025-02-14,1,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 02:00:00,1.5686,1.575394707923092,2025-02-14,2,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 03:00:00,1.5663,1.5730847450082488,2025-02-14,3,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 04:00:00,1.5633,1.5700717499019314,2025-02-14,4,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 05:00:00,1.5595999999999999,1.5663557226041402,2025-02-14,5,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 06:00:00,1.5551,1.5618362299446642,2025-02-14,6,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 07:00:00,1.5497999999999998,1.5565132719235037,2025-02-14,7,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 08:00:00,1.5437,1.550386848540659,2025-02-14,8,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 09:00:00,1.5367,1.5433565266259184,2025-02-14,9,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 10:00:00,1.529,1.535623172519704,2025-02-14,10,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 11:00:00,1.5204000000000002,1.5269859198815947,2025-02-14,11,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 12:00:00,1.5109000000000001,1.51744476871159,2025-02-14,12,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 13:00:00,1.5005,1.50699971900969,2025-02-14,13,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 14:00:00,1.4894,1.4958516371163162,2025-02-14,14,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 15:00:00,1.4775999999999998,1.484000523031468,2025-02-14,15,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 16:00:00,1.4652,1.4715468099253568,2025-02-14,16,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 17:00:00,1.4522,1.4584904977979818,2025-02-14,17,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 18:00:00,1.4387,1.444932019819554,2025-02-14,18,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 19:00:00,1.4247,1.4308713759900735,2025-02-14,19,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 20:00:00,1.4102999999999999,1.4164089994797504,2025-02-14,20,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 21:00:00,1.3955,1.4015448902885854,2025-02-14,21,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 22:00:00,1.3805,1.386479914756999,2025-02-14,22,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-14 23:00:00,1.3653,1.3712140728849915,2025-02-14,23,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 00:00:00,1.3499,1.36276849558635,2025-02-15,0,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 01:00:00,1.3344,1.3471207352473704,2025-02-15,1,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 02:00:00,1.3189000000000002,1.3314729749083911,2025-02-15,2,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 03:00:00,1.3034000000000001,1.3158252145694116,2025-02-15,3,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 04:00:00,1.2879,1.300177454230432,2025-02-15,4,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 05:00:00,1.2727,1.284832553768981,2025-02-15,5,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 06:00:00,1.2577,1.2696895598925493,2025-02-15,6,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 07:00:00,1.2428,1.254647519308627,2025-02-15,7,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 08:00:00,1.2283,1.240009291894743,2025-02-15,8,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 09:00:00,1.2142,1.225774877650897,2025-02-15,9,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 10:00:00,1.2005,1.2119442765770894,2025-02-15,10,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 11:00:00,1.1874,1.198719395258339,2025-02-15,11,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 12:00:00,1.1747,1.1858983271096268,2025-02-15,12,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 13:00:00,1.1625999999999999,1.1736829787159717,2025-02-15,13,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 14:00:00,1.1511,1.1620733500773741,2025-02-15,14,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 15:00:00,1.1401,1.150968487901324,2025-02-15,15,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 16:00:00,1.1299000000000001,1.1406712520653508,2025-02-15,16,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 17:00:00,1.12,1.1306768761069057,2025-02-15,17,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 18:00:00,1.1111,1.121692033073556,2025-02-15,18,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 19:00:00,1.1025,1.1130100499177353,2025-02-15,19,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 20:00:00,1.0945,1.1049337865169717,2025-02-15,20,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 21:00:00,1.0873,1.0976651494562844,2025-02-15,21,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 22:00:00,1.0807,1.0910022321506543,2025-02-15,22,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-15 23:00:00,1.0745,1.0847431280150626,2025-02-15,23,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-16 00:00:00,1.0692000000000002,1.068954597971672,2025-02-16,0,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-16 01:00:00,1.0645,1.06425567671235,2025-02-16,1,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-16 02:00:00,1.0603,1.0600566406933816,2025-02-16,2,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-16 03:00:00,1.0569000000000002,1.0566574210589788,2025-02-16,3,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-16 04:00:00,1.0542,1.0539580407610705,2025-02-16,4,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-16 05:00:00,1.0520999999999998,1.051858522751586,2025-02-16,5,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-16 06:00:00,1.0508,1.0505588211266674,2025-02-16,6,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-16 07:00:00,1.0500999999999998,1.0498589817901725,2025-02-16,7,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-16 08:00:00,1.0500999999999998,1.0498589817901725,2025-02-16,8,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2025-02-16 09:00:00,1.0508,1.0505588211266674,2025-02-16,9,2,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
