DateTime,river_gwh,river_benchmarked_gwh,date,hour,month,variable,indicator_source,target_source,kind
2024-11-04 23:00:00,0.15009999999999998,0.963643448250269,2024-11-04,23,11,River,ENTSO-E,SFOE,atomic
2024-11-05 00:00:00,0.14665,1.1086317777744463,2024-11-05,0,11,River,ENTSO-E,SFOE,atomic
2024-11-05 01:00:00,0.153,1.1566359495362446,2024-11-05,1,11,River,ENTSO-E,SFOE,atomic
2024-11-05 02:00:00,0.15868000000000002,1.1995751141987667,2024-11-05,2,11,River,ENTSO-E,SFOE,atomic
2024-11-05 03:00:00,0.162,1.2246733583324942,2024-11-05,3,11,River,ENTSO-E,SFOE,atomic
2024-11-05 04:00:00,0.15215,1.1502101942610432,2024-11-05,4,11,River,ENTSO-E,SFOE,atomic
2024-11-05 05:00:00,0.1948,1.472631914834382,2024-11-05,5,11,River,ENTSO-E,SFOE,atomic
2024-11-05 06:00:00,0.2296,1.735709895513214,2024-11-05,6,11,River,ENTSO-E,SFOE,atomic
2024-11-05 07:00:00,0.22238,1.681128774234445,2024-11-05,7,11,River,ENTSO-E,SFOE,atomic
2024-11-05 08:00:00,0.2045,1.5459611220925622,2024-11-05,8,11,River,ENTSO-E,SFOE,atomic
2024-11-05 09:00:00,0.1938,1.46507220274591,2024-11-05,9,11,River,ENTSO-E,SFOE,atomic
2024-11-05 10:00:00,0.19388,1.4656769797129876,2024-11-05,10,11,River,ENTSO-E,SFOE,atomic
2024-11-05 11:00:00,0.14088,1.0650122390239618,2024-11-05,11,11,River,ENTSO-E,SFOE,atomic
2024-11-05 12:00:00,0.13543,1.0238118081417884,2024-11-05,12,11,River,ENTSO-E,SFOE,atomic
2024-11-05 13:00:00,0.16125,1.2190035742661405,2024-11-05,13,11,River,ENTSO-E,SFOE,atomic
2024-11-05 14:00:00,0.2785,2.1053798166395046,2024-11-05,14,11,River,ENTSO-E,SFOE,atomic
2024-11-05 15:00:00,0.27703,2.0942670398694503,2024-11-05,15,11,River,ENTSO-E,SFOE,atomic
2024-11-05 16:00:00,0.27085000000000004,2.0475480191626927,2024-11-05,16,11,River,ENTSO-E,SFOE,atomic
2024-11-05 17:00:00,0.30675,2.318941683138844,2024-11-05,17,11,River,ENTSO-E,SFOE,atomic
2024-11-05 18:00:00,0.291,2.1998762177454068,2024-11-05,18,11,River,ENTSO-E,SFOE,atomic
2024-11-05 19:00:00,0.19128,1.4460217282829604,2024-11-05,19,11,River,ENTSO-E,SFOE,atomic
2024-11-05 20:00:00,0.18084999999999998,1.3671739312001954,2024-11-05,20,11,River,ENTSO-E,SFOE,atomic
2024-11-05 21:00:00,0.15940000000000001,1.205018106902467,2024-11-05,21,11,River,ENTSO-E,SFOE,atomic
2024-11-05 22:00:00,0.15630000000000002,1.1815829994282032,2024-11-05,22,11,River,ENTSO-E,SFOE,atomic
2024-11-05 23:00:00,0.10853,0.8204555529618863,2024-11-05,23,11,River,ENTSO-E,SFOE,atomic
2024-11-06 00:00:00,0.1278,1.0461134636314582,2024-11-06,0,11,River,ENTSO-E,SFOE,atomic
2024-11-06 01:00:00,0.12944999999999998,1.059619623373179,2024-11-06,1,11,River,ENTSO-E,SFOE,atomic
2024-11-06 02:00:00,0.1252,1.0248310300990497,2024-11-06,2,11,River,ENTSO-E,SFOE,atomic
2024-11-06 03:00:00,0.1273,1.042020687952149,2024-11-06,3,11,River,ENTSO-E,SFOE,atomic
2024-11-06 04:00:00,0.14805000000000001,1.211870878643485,2024-11-06,4,11,River,ENTSO-E,SFOE,atomic
2024-11-06 05:00:00,0.17165,1.405049890706884,2024-11-06,5,11,River,ENTSO-E,SFOE,atomic
2024-11-06 06:00:00,0.18622999999999998,1.5243952295155434,2024-11-06,6,11,River,ENTSO-E,SFOE,atomic
2024-11-06 07:00:00,0.18653,1.5268508949231292,2024-11-06,7,11,River,ENTSO-E,SFOE,atomic
2024-11-06 08:00:00,0.17748,1.4527716551276306,2024-11-06,8,11,River,ENTSO-E,SFOE,atomic
2024-11-06 09:00:00,0.1762,1.4422941493885988,2024-11-06,9,11,River,ENTSO-E,SFOE,atomic
2024-11-06 10:00:00,0.16963,1.3885150769624746,2024-11-06,10,11,River,ENTSO-E,SFOE,atomic
2024-11-06 11:00:00,0.14033,1.1486784221549493,2024-11-06,11,11,River,ENTSO-E,SFOE,atomic
2024-11-06 12:00:00,0.15468,1.2661410841511267,2024-11-06,12,11,River,ENTSO-E,SFOE,atomic
2024-11-06 13:00:00,0.15888,1.3005203998573245,2024-11-06,13,11,River,ENTSO-E,SFOE,atomic
2024-11-06 14:00:00,0.1971,1.6133721727837276,2024-11-06,14,11,River,ENTSO-E,SFOE,atomic
2024-11-06 15:00:00,0.28188,2.3073432169674137,2024-11-06,15,11,River,ENTSO-E,SFOE,atomic
2024-11-06 16:00:00,0.28293,2.315938045893963,2024-11-06,16,11,River,ENTSO-E,SFOE,atomic
2024-11-06 17:00:00,0.28198,2.3081617721032752,2024-11-06,17,11,River,ENTSO-E,SFOE,atomic
2024-11-06 18:00:00,0.2802,2.293591490684934,2024-11-06,18,11,River,ENTSO-E,SFOE,atomic
2024-11-06 19:00:00,0.26339999999999997,2.1560742278601412,2024-11-06,19,11,River,ENTSO-E,SFOE,atomic
2024-11-06 20:00:00,0.19853,1.6250775112265528,2024-11-06,20,11,River,ENTSO-E,SFOE,atomic
2024-11-06 21:00:00,0.1423,1.164803958331428,2024-11-06,21,11,River,ENTSO-E,SFOE,atomic
2024-11-06 22:00:00,0.14468,1.1842855705649404,2024-11-06,22,11,River,ENTSO-E,SFOE,atomic
2024-11-06 23:00:00,0.12115000000000001,0.9916795470966447,2024-11-06,23,11,River,ENTSO-E,SFOE,atomic
2024-11-07 00:00:00,0.1257,1.0206900664742933,2024-11-07,0,11,River,ENTSO-E,SFOE,atomic
2024-11-07 01:00:00,0.13144999999999998,1.0673803439780893,2024-11-07,1,11,River,ENTSO-E,SFOE,atomic
2024-11-07 02:00:00,0.12503,1.0152496341390684,2024-11-07,2,11,River,ENTSO-E,SFOE,atomic
2024-11-07 03:00:00,0.14205,1.1534528555503052,2024-11-07,3,11,River,ENTSO-E,SFOE,atomic
2024-11-07 04:00:00,0.14243,1.1565384738896867,2024-11-07,4,11,River,ENTSO-E,SFOE,atomic
2024-11-07 05:00:00,0.192,1.5590492662137176,2024-11-07,5,11,River,ENTSO-E,SFOE,atomic
2024-11-07 06:00:00,0.29135,2.3657760609967013,2024-11-07,6,11,River,ENTSO-E,SFOE,atomic
2024-11-07 07:00:00,0.2752,2.2346372815729953,2024-11-07,7,11,River,ENTSO-E,SFOE,atomic
2024-11-07 08:00:00,0.17745,1.4409025640084594,2024-11-07,8,11,River,ENTSO-E,SFOE,atomic
2024-11-07 09:00:00,0.16975,1.37837819239468,2024-11-07,9,11,River,ENTSO-E,SFOE,atomic
2024-11-07 10:00:00,0.14355,1.1656329279425999,2024-11-07,10,11,River,ENTSO-E,SFOE,atomic
2024-11-07 11:00:00,0.15643,1.2702191495511035,2024-11-07,11,11,River,ENTSO-E,SFOE,atomic
2024-11-07 12:00:00,0.14513,1.178462604195817,2024-11-07,12,11,River,ENTSO-E,SFOE,atomic
2024-11-07 13:00:00,0.15913,1.2921432798572339,2024-11-07,13,11,River,ENTSO-E,SFOE,atomic
2024-11-07 14:00:00,0.18483000000000002,1.5008285201785496,2024-11-07,14,11,River,ENTSO-E,SFOE,atomic
2024-11-07 15:00:00,0.2035,1.65242982122131,2024-11-07,15,11,River,ENTSO-E,SFOE,atomic
2024-11-07 16:00:00,0.28445,2.309747727992146,2024-11-07,16,11,River,ENTSO-E,SFOE,atomic
2024-11-07 17:00:00,0.2766,2.246005349139137,2024-11-07,17,11,River,ENTSO-E,SFOE,atomic
2024-11-07 18:00:00,0.24123,1.958799242128829,2024-11-07,18,11,River,ENTSO-E,SFOE,atomic
2024-11-07 19:00:00,0.17245,1.4003023227008105,2024-11-07,19,11,River,ENTSO-E,SFOE,atomic
2024-11-07 20:00:00,0.17912999999999998,1.4545442450878294,2024-11-07,20,11,River,ENTSO-E,SFOE,atomic
2024-11-07 21:00:00,0.17503,1.4212520472155572,2024-11-07,21,11,River,ENTSO-E,SFOE,atomic
2024-11-07 22:00:00,0.13763,1.1175622422343439,2024-11-07,22,11,River,ENTSO-E,SFOE,atomic
2024-11-07 23:00:00,0.12808,1.0400157813367343,2024-11-07,23,11,River,ENTSO-E,SFOE,atomic
2024-11-08 00:00:00,0.1152,0.9181479777489646,2024-11-08,0,11,River,ENTSO-E,SFOE,atomic
2024-11-08 01:00:00,0.1176,0.9372760606187348,2024-11-08,1,11,River,ENTSO-E,SFOE,atomic
2024-11-08 02:00:00,0.11925,0.9504266175917018,2024-11-08,2,11,River,ENTSO-E,SFOE,atomic
2024-11-08 03:00:00,0.12334999999999999,0.9831037591608922,2024-11-08,3,11,River,ENTSO-E,SFOE,atomic
2024-11-08 04:00:00,0.14278,1.1379615300607393,2024-11-08,4,11,River,ENTSO-E,SFOE,atomic
2024-11-08 05:00:00,0.1663,1.3254167421844865,2024-11-08,5,11,River,ENTSO-E,SFOE,atomic
2024-11-08 06:00:00,0.17923,1.428469288645373,2024-11-08,6,11,River,ENTSO-E,SFOE,atomic
2024-11-08 07:00:00,0.19638,1.5651553808189385,2024-11-08,7,11,River,ENTSO-E,SFOE,atomic
2024-11-08 08:00:00,0.18693,1.4898385545192185,2024-11-08,8,11,River,ENTSO-E,SFOE,atomic
2024-11-08 09:00:00,0.17183,1.3694910331302483,2024-11-08,9,11,River,ENTSO-E,SFOE,atomic
2024-11-08 10:00:00,0.1347,1.0735636510658464,2024-11-08,10,11,River,ENTSO-E,SFOE,atomic
2024-11-08 11:00:00,0.12403,0.9885233826406604,2024-11-08,11,11,River,ENTSO-E,SFOE,atomic
2024-11-08 12:00:00,0.13163,1.049095645061599,2024-11-08,12,11,River,ENTSO-E,SFOE,atomic
2024-11-08 13:00:00,0.14168,1.1291944920787615,2024-11-08,13,11,River,ENTSO-E,SFOE,atomic
2024-11-08 14:00:00,0.26893,2.14338138590303,2024-11-08,14,11,River,ENTSO-E,SFOE,atomic
2024-11-08 15:00:00,0.29318,2.336654723232999,2024-11-08,15,11,River,ENTSO-E,SFOE,atomic
2024-11-08 16:00:00,0.29802999999999996,2.3753093906989924,2024-11-08,16,11,River,ENTSO-E,SFOE,atomic
2024-11-08 17:00:00,0.30068,2.39642998220103,2024-11-08,17,11,River,ENTSO-E,SFOE,atomic
2024-11-08 18:00:00,0.2936,2.3400021377352087,2024-11-08,18,11,River,ENTSO-E,SFOE,atomic
2024-11-08 19:00:00,0.222,1.7693476654537341,2024-11-08,19,11,River,ENTSO-E,SFOE,atomic
2024-11-08 20:00:00,0.18408000000000002,1.4671239561113667,2024-11-08,20,11,River,ENTSO-E,SFOE,atomic
2024-11-08 21:00:00,0.15155000000000002,1.2078587328806911,2024-11-08,21,11,River,ENTSO-E,SFOE,atomic
2024-11-08 22:00:00,0.12293000000000001,0.9797563446586826,2024-11-08,22,11,River,ENTSO-E,SFOE,atomic
2024-11-08 23:00:00,0.11775,0.9384715657980954,2024-11-08,23,11,River,ENTSO-E,SFOE,atomic
2024-11-09 00:00:00,0.12575,1.2419827428821124,2024-11-09,0,11,River,ENTSO-E,SFOE,atomic
2024-11-09 01:00:00,0.13643,1.3474648557567122,2024-11-09,1,11,River,ENTSO-E,SFOE,atomic
2024-11-09 02:00:00,0.1321,1.3046991676717856,2024-11-09,2,11,River,ENTSO-E,SFOE,atomic
2024-11-09 03:00:00,0.12688,1.2531433035139752,2024-11-09,3,11,River,ENTSO-E,SFOE,atomic
2024-11-09 04:00:00,0.12425,1.2271678393884886,2024-11-09,4,11,River,ENTSO-E,SFOE,atomic
2024-11-09 05:00:00,0.13493,1.3326499522630888,2024-11-09,5,11,River,ENTSO-E,SFOE,atomic
2024-11-09 06:00:00,0.13325,1.3160572603502307,2024-11-09,6,11,River,ENTSO-E,SFOE,atomic
2024-11-09 07:00:00,0.13290000000000002,1.3126004495350514,2024-11-09,7,11,River,ENTSO-E,SFOE,atomic
2024-11-09 08:00:00,0.13169999999999998,1.3007485267401528,2024-11-09,8,11,River,ENTSO-E,SFOE,atomic
2024-11-09 09:00:00,0.13293000000000002,1.3128967476049245,2024-11-09,9,11,River,ENTSO-E,SFOE,atomic
2024-11-09 10:00:00,0.12795,1.2637112680060938,2024-11-09,10,11,River,ENTSO-E,SFOE,atomic
2024-11-09 11:00:00,0.13303,1.3138844078378324,2024-11-09,11,11,River,ENTSO-E,SFOE,atomic
2024-11-09 12:00:00,0.13743,1.3573414580857952,2024-11-09,12,11,River,ENTSO-E,SFOE,atomic
2024-11-09 13:00:00,0.12919999999999998,1.2760570209174462,2024-11-09,13,11,River,ENTSO-E,SFOE,atomic
2024-11-09 14:00:00,0.14898,1.4714162149866965,2024-11-09,14,11,River,ENTSO-E,SFOE,atomic
2024-11-09 15:00:00,0.1554,1.5348240019394057,2024-11-09,15,11,River,ENTSO-E,SFOE,atomic
2024-11-09 16:00:00,0.155,1.5308733610077727,2024-11-09,16,11,River,ENTSO-E,SFOE,atomic
2024-11-09 17:00:00,0.16573,1.6368493039988268,2024-11-09,17,11,River,ENTSO-E,SFOE,atomic
2024-11-09 18:00:00,0.1682,1.66124451175166,2024-11-09,18,11,River,ENTSO-E,SFOE,atomic
2024-11-09 19:00:00,0.15753,1.555861164900351,2024-11-09,19,11,River,ENTSO-E,SFOE,atomic
2024-11-09 20:00:00,0.14908000000000002,1.472403875219605,2024-11-09,20,11,River,ENTSO-E,SFOE,atomic
2024-11-09 21:00:00,0.15025,1.4839594999446315,2024-11-09,21,11,River,ENTSO-E,SFOE,atomic
2024-11-09 22:00:00,0.13019999999999998,1.2859336232465286,2024-11-09,22,11,River,ENTSO-E,SFOE,atomic
2024-11-09 23:00:00,0.12212999999999999,1.206229442450834,2024-11-09,23,11,River,ENTSO-E,SFOE,atomic
2024-11-10 00:00:00,0.12078,1.2249573572703383,2024-11-10,0,11,River,ENTSO-E,SFOE,atomic
2024-11-10 01:00:00,0.10515000000000001,1.0664370435252204,2024-11-10,1,11,River,ENTSO-E,SFOE,atomic
2024-11-10 02:00:00,0.1093,1.1085265702073852,2024-11-10,2,11,River,ENTSO-E,SFOE,atomic
2024-11-10 03:00:00,0.11985,1.2155252464716848,2024-11-10,3,11,River,ENTSO-E,SFOE,atomic
2024-11-10 04:00:00,0.1222,1.2393590748338743,2024-11-10,4,11,River,ENTSO-E,SFOE,atomic
2024-11-10 05:00:00,0.12273,1.244734363783645,2024-11-10,5,11,River,ENTSO-E,SFOE,atomic
2024-11-10 06:00:00,0.12763,1.2944304314324664,2024-11-10,6,11,River,ENTSO-E,SFOE,atomic
2024-11-10 07:00:00,0.11833,1.2001093234459277,2024-11-10,7,11,River,ENTSO-E,SFOE,atomic
2024-11-10 08:00:00,0.12212999999999999,1.2386491310103196,2024-11-10,8,11,River,ENTSO-E,SFOE,atomic
2024-11-10 09:00:00,0.1196,1.2129897328161328,2024-11-10,9,11,River,ENTSO-E,SFOE,atomic
2024-11-10 10:00:00,0.11233,1.139256995712677,2024-11-10,10,11,River,ENTSO-E,SFOE,atomic
2024-11-10 11:00:00,0.12113,1.2285070763881114,2024-11-10,11,11,River,ENTSO-E,SFOE,atomic
2024-11-10 12:00:00,0.12345,1.2520366431116352,2024-11-10,12,11,River,ENTSO-E,SFOE,atomic
2024-11-10 13:00:00,0.12237999999999999,1.2411846446658716,2024-11-10,13,11,River,ENTSO-E,SFOE,atomic
2024-11-10 14:00:00,0.1243,1.2606573895405122,2024-11-10,14,11,River,ENTSO-E,SFOE,atomic
2024-11-10 15:00:00,0.13215000000000002,1.3402725183248487,2024-11-10,15,11,River,ENTSO-E,SFOE,atomic
2024-11-10 16:00:00,0.15222999999999998,1.5439249751387947,2024-11-10,16,11,River,ENTSO-E,SFOE,atomic
2024-11-10 17:00:00,0.15443,1.5662374953076532,2024-11-10,17,11,River,ENTSO-E,SFOE,atomic
2024-11-10 18:00:00,0.16348,1.6580230896386399,2024-11-10,18,11,River,ENTSO-E,SFOE,atomic
2024-11-10 19:00:00,0.15605000000000002,1.582667623795631,2024-11-10,19,11,River,ENTSO-E,SFOE,atomic
2024-11-10 20:00:00,0.12885,1.3068037380715603,2024-11-10,20,11,River,ENTSO-E,SFOE,atomic
2024-11-10 21:00:00,0.12805000000000002,1.2986900943737945,2024-11-10,21,11,River,ENTSO-E,SFOE,atomic
2024-11-10 22:00:00,0.11875,1.2043689863872553,2024-11-10,22,11,River,ENTSO-E,SFOE,atomic
2024-11-10 23:00:00,0.11158,1.1316504547460202,2024-11-10,23,11,River,ENTSO-E,SFOE,atomic
2024-11-11 00:00:00,0.09893,0.8593554403868957,2024-11-11,0,11,River,ENTSO-E,SFOE,atomic
2024-11-11 01:00:00,0.10905,0.9472628199150004,2024-11-11,1,11,River,ENTSO-E,SFOE,atomic
2024-11-11 02:00:00,0.11633,1.0105005395755342,2024-11-11,2,11,River,ENTSO-E,SFOE,atomic
2024-11-11 03:00:00,0.12268000000000001,1.0656598142794336,2024-11-11,3,11,River,ENTSO-E,SFOE,atomic
2024-11-11 04:00:00,0.11678,1.0144094645545505,2024-11-11,4,11,River,ENTSO-E,SFOE,atomic
2024-11-11 05:00:00,0.14075,1.2226248684368295,2024-11-11,5,11,River,ENTSO-E,SFOE,atomic
2024-11-11 06:00:00,0.15344999999999998,1.3329434178446287,2024-11-11,6,11,River,ENTSO-E,SFOE,atomic
2024-11-11 07:00:00,0.16725,1.452817117201135,2024-11-11,7,11,River,ENTSO-E,SFOE,atomic
2024-11-11 08:00:00,0.13348,1.1594740137758295,2024-11-11,8,11,River,ENTSO-E,SFOE,atomic
2024-11-11 09:00:00,0.14338,1.2454703633141928,2024-11-11,9,11,River,ENTSO-E,SFOE,atomic
2024-11-11 10:00:00,0.14063,1.2215824884424253,2024-11-11,10,11,River,ENTSO-E,SFOE,atomic
2024-11-11 11:00:00,0.1336,1.1605163937702343,2024-11-11,11,11,River,ENTSO-E,SFOE,atomic
2024-11-11 12:00:00,0.12578,1.0925879641348806,2024-11-11,12,11,River,ENTSO-E,SFOE,atomic
2024-11-11 13:00:00,0.13373,1.1616456387641723,2024-11-11,13,11,River,ENTSO-E,SFOE,atomic
2024-11-11 14:00:00,0.19633,1.7054205358451349,2024-11-11,14,11,River,ENTSO-E,SFOE,atomic
2024-11-11 15:00:00,0.21373,1.8565656350337734,2024-11-11,15,11,River,ENTSO-E,SFOE,atomic
2024-11-11 16:00:00,0.30975,2.6906433605563627,2024-11-11,16,11,River,ENTSO-E,SFOE,atomic
2024-11-11 17:00:00,0.30548000000000003,2.653552005755473,2024-11-11,17,11,River,ENTSO-E,SFOE,atomic
2024-11-11 18:00:00,0.24323,2.1128173836581894,2024-11-11,18,11,River,ENTSO-E,SFOE,atomic
2024-11-11 19:00:00,0.15672999999999998,1.3614351376916822,2024-11-11,19,11,River,ENTSO-E,SFOE,atomic
2024-11-11 20:00:00,0.12295,1.0680051692668433,2024-11-11,20,11,River,ENTSO-E,SFOE,atomic
2024-11-11 21:00:00,0.12190000000000001,1.058884344315805,2024-11-11,21,11,River,ENTSO-E,SFOE,atomic
2024-11-11 22:00:00,0.1226,1.0649648942831638,2024-11-11,22,11,River,ENTSO-E,SFOE,atomic
2024-11-11 23:00:00,0.12443000000000001,1.0808611891978313,2024-11-11,23,11,River,ENTSO-E,SFOE,atomic
2024-11-12 00:00:00,0.11605,0.957195068189252,2024-11-12,0,11,River,ENTSO-E,SFOE,atomic
2024-11-12 01:00:00,0.12445,1.0264793299108352,2024-11-12,1,11,River,ENTSO-E,SFOE,atomic
2024-11-12 02:00:00,0.123,1.0145195466374661,2024-11-12,2,11,River,ENTSO-E,SFOE,atomic
2024-11-12 03:00:00,0.13238,1.0918869722265676,2024-11-12,3,11,River,ENTSO-E,SFOE,atomic
2024-11-12 04:00:00,0.13548,1.11745616405239,2024-11-12,4,11,River,ENTSO-E,SFOE,atomic
2024-11-12 05:00:00,0.16225,1.3382585076579587,2024-11-12,5,11,River,ENTSO-E,SFOE,atomic
2024-11-12 06:00:00,0.19193000000000002,1.583062899074219,2024-11-12,6,11,River,ENTSO-E,SFOE,atomic
2024-11-12 07:00:00,0.19090000000000001,1.5745673288869297,2024-11-12,7,11,River,ENTSO-E,SFOE,atomic
2024-11-12 08:00:00,0.19125,1.5774541731253289,2024-11-12,8,11,River,ENTSO-E,SFOE,atomic
2024-11-12 09:00:00,0.15159999999999998,1.250415961546666,2024-11-12,9,11,River,ENTSO-E,SFOE,atomic
2024-11-12 10:00:00,0.14068,1.1603464213086079,2024-11-12,10,11,River,ENTSO-E,SFOE,atomic
2024-11-12 11:00:00,0.16,1.3197002232682489,2024-11-12,11,11,River,ENTSO-E,SFOE,atomic
2024-11-12 12:00:00,0.1376,1.1349421920106941,2024-11-12,12,11,River,ENTSO-E,SFOE,atomic
2024-11-12 13:00:00,0.1585,1.3073280336751094,2024-11-12,13,11,River,ENTSO-E,SFOE,atomic
2024-11-12 14:00:00,0.21118,1.7418393321861803,2024-11-12,14,11,River,ENTSO-E,SFOE,atomic
2024-11-12 15:00:00,0.30488,2.514688775437649,2024-11-12,15,11,River,ENTSO-E,SFOE,atomic
2024-11-12 16:00:00,0.30893,2.548093687339126,2024-11-12,16,11,River,ENTSO-E,SFOE,atomic
2024-11-12 17:00:00,0.30378,2.5056158364026793,2024-11-12,17,11,River,ENTSO-E,SFOE,atomic
2024-11-12 18:00:00,0.27975,2.3074133591205794,2024-11-12,18,11,River,ENTSO-E,SFOE,atomic
2024-11-12 19:00:00,0.19113,1.5764643979578776,2024-11-12,19,11,River,ENTSO-E,SFOE,atomic
2024-11-12 20:00:00,0.14193,1.1706565793028911,2024-11-12,20,11,River,ENTSO-E,SFOE,atomic
2024-11-12 21:00:00,0.13923,1.1483866380352394,2024-11-12,21,11,River,ENTSO-E,SFOE,atomic
2024-11-12 22:00:00,0.10203,0.8415563361253714,2024-11-12,22,11,River,ENTSO-E,SFOE,atomic
2024-11-12 23:00:00,0.12023,0.9916722365221348,2024-11-12,23,11,River,ENTSO-E,SFOE,atomic
2024-11-13 00:00:00,0.11418,0.8333950828068979,2024-11-13,0,11,River,ENTSO-E,SFOE,atomic
2024-11-13 01:00:00,0.1156,0.8437596038927777,2024-11-13,1,11,River,ENTSO-E,SFOE,atomic
2024-11-13 02:00:00,0.11358,0.8290157077001878,2024-11-13,2,11,River,ENTSO-E,SFOE,atomic
2024-11-13 03:00:00,0.12384999999999999,0.9039760116100392,2024-11-13,3,11,River,ENTSO-E,SFOE,atomic
2024-11-13 04:00:00,0.13223,0.9651412839337545,2024-11-13,4,11,River,ENTSO-E,SFOE,atomic
2024-11-13 05:00:00,0.15655000000000002,1.1426519549257301,2024-11-13,5,11,River,ENTSO-E,SFOE,atomic
2024-11-13 06:00:00,0.31295,2.2842090660747822,2024-11-13,6,11,River,ENTSO-E,SFOE,atomic
2024-11-13 07:00:00,0.29608,2.161075635991122,2024-11-13,7,11,River,ENTSO-E,SFOE,atomic
2024-11-13 08:00:00,0.27543,2.010352142735189,2024-11-13,8,11,River,ENTSO-E,SFOE,atomic
2024-11-13 09:00:00,0.17778,1.297608844118149,2024-11-13,9,11,River,ENTSO-E,SFOE,atomic
2024-11-13 10:00:00,0.18803,1.372423168857777,2024-11-13,10,11,River,ENTSO-E,SFOE,atomic
2024-11-13 11:00:00,0.19158,1.3983344715724775,2024-11-13,11,11,River,ENTSO-E,SFOE,atomic
2024-11-13 12:00:00,0.17215,1.2565157077001878,2024-11-13,12,11,River,ENTSO-E,SFOE,atomic
2024-11-13 13:00:00,0.18458000000000002,1.347241761994195,2024-11-13,13,11,River,ENTSO-E,SFOE,atomic
2024-11-13 14:00:00,0.19798,1.4450478060440497,2024-11-13,14,11,River,ENTSO-E,SFOE,atomic
2024-11-13 15:00:00,0.29785,2.173994792555916,2024-11-13,15,11,River,ENTSO-E,SFOE,atomic
2024-11-13 16:00:00,0.30133,2.1993951681748336,2024-11-13,16,11,River,ENTSO-E,SFOE,atomic
2024-11-13 17:00:00,0.28823000000000004,2.1037788116783336,2024-11-13,17,11,River,ENTSO-E,SFOE,atomic
2024-11-13 18:00:00,0.26788,1.9552450059757553,2024-11-13,18,11,River,ENTSO-E,SFOE,atomic
2024-11-13 19:00:00,0.18535,1.352861960047806,2024-11-13,19,11,River,ENTSO-E,SFOE,atomic
2024-11-13 20:00:00,0.17845,1.302499146320642,2024-11-13,20,11,River,ENTSO-E,SFOE,atomic
2024-11-13 21:00:00,0.15958,1.1647677992146148,2024-11-13,21,11,River,ENTSO-E,SFOE,atomic
2024-11-13 22:00:00,0.13933,1.0169638893631552,2024-11-13,22,11,River,ENTSO-E,SFOE,atomic
2024-11-13 23:00:00,0.11505,0.8397451767116271,2024-11-13,23,11,River,ENTSO-E,SFOE,atomic
2024-11-14 00:00:00,0.12287999999999999,0.9755552579725671,2024-11-14,0,11,River,ENTSO-E,SFOE,atomic
2024-11-14 01:00:00,0.10795,0.8570246590017793,2024-11-14,1,11,River,ENTSO-E,SFOE,atomic
2024-11-14 02:00:00,0.11528000000000001,0.9152181814703579,2024-11-14,2,11,River,ENTSO-E,SFOE,atomic
2024-11-14 03:00:00,0.13548,1.0755877795420201,2024-11-14,3,11,River,ENTSO-E,SFOE,atomic
2024-11-14 04:00:00,0.1308,1.0384328429590801,2024-11-14,4,11,River,ENTSO-E,SFOE,atomic
2024-11-14 05:00:00,0.17343,1.3768762076023955,2024-11-14,5,11,River,ENTSO-E,SFOE,atomic
2024-11-14 06:00:00,0.23228000000000001,1.8440915960438473,2024-11-14,6,11,River,ENTSO-E,SFOE,atomic
2024-11-14 07:00:00,0.2778,2.2054789279360283,2024-11-14,7,11,River,ENTSO-E,SFOE,atomic
2024-11-14 08:00:00,0.17088,1.3566315306181016,2024-11-14,8,11,River,ENTSO-E,SFOE,atomic
2024-11-14 09:00:00,0.14195,1.1269536854590325,2024-11-14,9,11,River,ENTSO-E,SFOE,atomic
2024-11-14 10:00:00,0.12023,0.9545166720869283,2024-11-14,10,11,River,ENTSO-E,SFOE,atomic
2024-11-14 11:00:00,0.11508,0.9136303636676681,2024-11-14,11,11,River,ENTSO-E,SFOE,atomic
2024-11-14 12:00:00,0.1088,0.8637728846632104,2024-11-14,12,11,River,ENTSO-E,SFOE,atomic
2024-11-14 13:00:00,0.13815,1.0967851472079277,2024-11-14,13,11,River,ENTSO-E,SFOE,atomic
2024-11-14 14:00:00,0.20955000000000001,1.6636361027681599,2024-11-14,14,11,River,ENTSO-E,SFOE,atomic
2024-11-14 15:00:00,0.28835,2.2892363170279113,2024-11-14,15,11,River,ENTSO-E,SFOE,atomic
2024-11-14 16:00:00,0.29193,2.317658255696058,2024-11-14,16,11,River,ENTSO-E,SFOE,atomic
2024-11-14 17:00:00,0.30418,2.4149120961108035,2024-11-14,17,11,River,ENTSO-E,SFOE,atomic
2024-11-14 18:00:00,0.29935,2.3765662961758465,2024-11-14,18,11,River,ENTSO-E,SFOE,atomic
2024-11-14 19:00:00,0.21080000000000002,1.6735599640349705,2024-11-14,19,11,River,ENTSO-E,SFOE,atomic
2024-11-14 20:00:00,0.14759999999999998,1.1718095383850171,2024-11-14,20,11,River,ENTSO-E,SFOE,atomic
2024-11-14 21:00:00,0.11108,0.8818740076138735,2024-11-14,21,11,River,ENTSO-E,SFOE,atomic
2024-11-14 22:00:00,0.10698,0.849323742658734,2024-11-14,22,11,River,ENTSO-E,SFOE,atomic
2024-11-14 23:00:00,0.12103,0.9608679432976872,2024-11-14,23,11,River,ENTSO-E,SFOE,atomic
2024-11-15 00:00:00,0.11328,0.843348480485458,2024-11-15,0,11,River,ENTSO-E,SFOE,atomic
