DateTime,river_gwh,river_benchmarked_gwh,date,hour,month,variable,indicator_source,indicator_type,target_source,target_type,kind
2024-10-11 16:00:00,0.4536,2.838299721591656,2024-10-11,16,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-11 17:00:00,0.45053,2.8333160343869492,2024-10-11,17,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-11 18:00:00,0.40925,2.778026907552114,2024-10-11,18,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-11 19:00:00,0.35968,2.7100006620321766,2024-10-11,19,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-11 20:00:00,0.35588,2.6969193860552507,2024-10-11,20,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-11 21:00:00,0.35408,2.678238021770219,2024-10-11,21,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-11 22:00:00,0.31085,2.589760191387116,2024-10-11,22,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-11 23:00:00,0.30775,2.5203233116783137,2024-10-11,23,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 00:00:00,0.30052999999999996,2.380133979136786,2024-10-12,0,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 01:00:00,0.30583,2.3215315395922254,2024-10-12,1,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 02:00:00,0.29614999999999997,2.2763269476487817,2024-10-12,2,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 03:00:00,0.30202999999999997,2.2675514486469046,2024-10-12,3,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 04:00:00,0.31823,2.2802666326013825,2024-10-12,4,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 05:00:00,0.308,2.262982032477273,2024-10-12,5,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 06:00:00,0.30863,2.2617498173855783,2024-10-12,6,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 07:00:00,0.29,2.236698457795262,2024-10-12,7,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 08:00:00,0.28778,2.2333244575156885,2024-10-12,8,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 09:00:00,0.29013,2.2361011358451854,2024-10-12,9,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 10:00:00,0.28385000000000005,2.2278757873933137,2024-10-12,10,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 11:00:00,0.27693,2.2188913432140844,2024-10-12,11,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 12:00:00,0.27793,2.2201591189955057,2024-10-12,12,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 13:00:00,0.31293,2.265306388348054,2024-10-12,13,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 14:00:00,0.42343000000000003,2.4078622690314466,2024-10-12,14,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 15:00:00,0.4412,2.430857561408739,2024-10-12,15,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 16:00:00,0.44393,2.4345354122334175,2024-10-12,16,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 17:00:00,0.405,2.3846393638307326,2024-10-12,17,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 18:00:00,0.37683,2.3489395128932253,2024-10-12,18,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 19:00:00,0.36778,2.338535759694133,2024-10-12,19,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 20:00:00,0.28438,2.2335039175148825,2024-10-12,20,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 21:00:00,0.29305000000000003,2.249763696071087,2024-10-12,21,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 22:00:00,0.30778,2.2789169380086207,2024-10-12,22,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-12 23:00:00,0.31113,2.3035464827177186,2024-10-12,23,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 00:00:00,0.3015,2.3317429689238374,2024-10-13,0,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 01:00:00,0.30243000000000003,2.3532511793835265,2024-10-13,1,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 02:00:00,0.29695,2.3563373506783076,2024-10-13,2,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 03:00:00,0.28875,2.3508380582983426,2024-10-13,3,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 04:00:00,0.29013,2.3551565694939995,2024-10-13,4,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 05:00:00,0.29469999999999996,2.362320272353492,2024-10-13,5,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 06:00:00,0.29513,2.363509477896265,2024-10-13,6,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 07:00:00,0.32365,2.400612113515217,2024-10-13,7,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 08:00:00,0.33503,2.4154485933267464,2024-10-13,8,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 09:00:00,0.3317,2.411232370784451,2024-10-13,9,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 10:00:00,0.29813,2.36797209407752,2024-10-13,10,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 11:00:00,0.28618,2.352576755530104,2024-10-13,11,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 12:00:00,0.2859,2.3522216839828007,2024-10-13,12,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 13:00:00,0.30923,2.3823102701472894,2024-10-13,13,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 14:00:00,0.42663,2.5337212916012692,2024-10-13,14,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 15:00:00,0.42765,2.535007414408893,2024-10-13,15,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 16:00:00,0.44618,2.5588467972101947,2024-10-13,16,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 17:00:00,0.46682999999999997,2.5853588215965657,2024-10-13,17,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 18:00:00,0.46882999999999997,2.587692801991211,2024-10-13,18,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 19:00:00,0.43635,2.5453081960791843,2024-10-13,19,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 20:00:00,0.4099,2.5102095202788632,2024-10-13,20,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 21:00:00,0.37023,2.457076320624347,2024-10-13,21,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 22:00:00,0.30135,2.364301323640702,2024-10-13,22,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-13 23:00:00,0.3095,2.3669477541768758,2024-10-13,23,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 00:00:00,0.2988,2.3374156895174,2024-10-14,0,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 01:00:00,0.29898,2.3297823129848743,2024-10-14,1,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 02:00:00,0.30689999999999995,2.336064844214721,2024-10-14,2,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 03:00:00,0.33127999999999996,2.3655440529667477,2024-10-14,3,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 04:00:00,0.37527999999999995,2.4213125431068225,2024-10-14,4,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 05:00:00,0.4698,2.5427338846817573,2024-10-14,5,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 06:00:00,0.47318,2.546847504140536,2024-10-14,6,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 07:00:00,0.41198,2.4677878305577625,2024-10-14,7,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 08:00:00,0.32313,2.3531260176680817,2024-10-14,8,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 09:00:00,0.36285,2.4043254466631945,2024-10-14,9,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 10:00:00,0.37183,2.41589025270482,2024-10-14,10,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 11:00:00,0.37910000000000005,2.4252548202665896,2024-10-14,11,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 12:00:00,0.37953,2.4257962327449545,2024-10-14,12,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 13:00:00,0.37323,2.417649766140609,2024-10-14,13,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 14:00:00,0.37107999999999997,2.4148382466372427,2024-10-14,14,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 15:00:00,0.42188,2.4802852777659465,2024-10-14,15,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 16:00:00,0.45539999999999997,2.5233696731215125,2024-10-14,16,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 17:00:00,0.46588,2.536587068755095,2024-10-14,17,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 18:00:00,0.4423,2.505573822694455,2024-10-14,18,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 19:00:00,0.4219,2.4780627842251493,2024-10-14,19,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 20:00:00,0.3427,2.3735119793600017,2024-10-14,20,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 21:00:00,0.35952999999999996,2.390424112996167,2024-10-14,21,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 22:00:00,0.31325,2.321140836616478,2024-10-14,22,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-14 23:00:00,0.3014,2.2866749994689926,2024-10-14,23,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 00:00:00,0.29264999999999997,2.2370260143243503,2024-10-15,0,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 01:00:00,0.28937999999999997,2.2136267673293024,2024-10-15,1,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 02:00:00,0.29985,2.2175403226992687,2024-10-15,2,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 03:00:00,0.33194999999999997,2.254147908435337,2024-10-15,3,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 04:00:00,0.4198,2.3650602165437817,2024-10-15,4,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 05:00:00,0.46063,2.4165244597902706,2024-10-15,5,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 06:00:00,0.42133,2.365235583463001,2024-10-15,6,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 07:00:00,0.41183,2.3526829618130116,2024-10-15,7,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 08:00:00,0.3678,2.295743297260668,2024-10-15,8,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 09:00:00,0.33868,2.2581102593517683,2024-10-15,9,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 10:00:00,0.29278,2.198872853081055,2024-10-15,10,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 11:00:00,0.29583,2.2027928853064864,2024-10-15,11,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 12:00:00,0.31775,2.2310658703552724,2024-10-15,12,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 13:00:00,0.3506,2.273450857823595,2024-10-15,13,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 14:00:00,0.38118,2.312929667014494,2024-10-15,14,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 15:00:00,0.42757999999999996,2.3728531755498206,2024-10-15,15,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 16:00:00,0.4583,2.412630432502895,2024-10-15,16,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 17:00:00,0.44253,2.3925994557684866,2024-10-15,17,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 18:00:00,0.39993,2.3382726228766155,2024-10-15,18,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 19:00:00,0.36845,2.29890786624359,2024-10-15,19,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 20:00:00,0.32875,2.25017948509038,2024-10-15,20,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 21:00:00,0.306,2.225790615857735,2024-10-15,21,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 22:00:00,0.2745,2.195070269963905,2024-10-15,22,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-15 23:00:00,0.2776,2.218886151554946,2024-10-15,23,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 00:00:00,0.29055000000000003,2.27522415121411,2024-10-16,0,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 01:00:00,0.28068,2.282311188747033,2024-10-16,1,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 02:00:00,0.28668,2.299958822483306,2024-10-16,2,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 03:00:00,0.28323000000000004,2.3004633992526062,2024-10-16,3,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 04:00:00,0.30957999999999997,2.3369272457455805,2024-10-16,4,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 05:00:00,0.41845,2.4785878926476634,2024-10-16,5,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 06:00:00,0.39538,2.449451720754822,2024-10-16,6,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 07:00:00,0.3173,2.3490538445779916,2024-10-16,7,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 08:00:00,0.28263,2.3044928553891624,2024-10-16,8,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 09:00:00,0.2873,2.3105976120564997,2024-10-16,9,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 10:00:00,0.29035,2.314578091242939,2024-10-16,10,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 11:00:00,0.29398,2.319295155503421,2024-10-16,11,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 12:00:00,0.29458,2.320110107979535,2024-10-16,12,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 13:00:00,0.29063,2.3150829674421765,2024-10-16,13,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 14:00:00,0.30535,2.334196971801303,2024-10-16,14,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 15:00:00,0.36243000000000003,2.4080717498511706,2024-10-16,15,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 16:00:00,0.42752999999999997,2.492541324938096,2024-10-16,16,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 17:00:00,0.43193,2.4992212441113746,2024-10-16,17,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 18:00:00,0.36725,2.4178052581650302,2024-10-16,18,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 19:00:00,0.29702999999999996,2.331252529044234,2024-10-16,19,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 20:00:00,0.29983,2.3428995989425356,2024-10-16,20,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 21:00:00,0.30695,2.3681541959695345,2024-10-16,21,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 22:00:00,0.29814999999999997,2.388946097914318,2024-10-16,22,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-16 23:00:00,0.304,2.460775974225441,2024-10-16,23,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 00:00:00,0.32544999999999996,2.6170113847630607,2024-10-17,0,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 01:00:00,0.28718,2.6319347647119153,2024-10-17,1,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 02:00:00,0.28793,2.665044369398953,2024-10-17,2,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 03:00:00,0.30538,2.7036227224769185,2024-10-17,3,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 04:00:00,0.35013,2.769377397600686,2024-10-17,4,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 05:00:00,0.4403,2.889697583143805,2024-10-17,5,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 06:00:00,0.43725,2.887772699815121,2024-10-17,6,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 07:00:00,0.35675,2.7849476009472944,2024-10-17,7,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 08:00:00,0.30102999999999996,2.7135821216784413,2024-10-17,8,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 09:00:00,0.30702999999999997,2.721573326699424,2024-10-17,9,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 10:00:00,0.29710000000000003,2.708893497242421,2024-10-17,10,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 11:00:00,0.31835,2.736369667811022,2024-10-17,11,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 12:00:00,0.32363,2.743221047225119,2024-10-17,12,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 13:00:00,0.30925,2.7247088165285045,2024-10-17,13,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 14:00:00,0.34713,2.773613871486661,2024-10-17,14,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 15:00:00,0.41775,2.8647825779374543,2024-10-17,15,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 16:00:00,0.45498,2.9129607806069373,2024-10-17,16,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 17:00:00,0.4743,2.9381940208520785,2024-10-17,17,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 18:00:00,0.4243,2.8743301124660405,2024-10-17,18,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 19:00:00,0.33935000000000004,2.7660132275334677,2024-10-17,19,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 20:00:00,0.33803,2.766815562254888,2024-10-17,20,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 21:00:00,0.36678,2.808907240027928,2024-10-17,21,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 22:00:00,0.30428,2.7383130881971276,2024-10-17,22,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-17 23:00:00,0.30425,2.7583125185947535,2024-10-17,23,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 00:00:00,0.31485,2.8120607501363195,2024-10-18,0,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 01:00:00,0.31705,2.83493644124398,2024-10-18,1,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 02:00:00,0.30852999999999997,2.8339662811321746,2024-10-18,2,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 03:00:00,0.31645,2.8491910763484056,2024-10-18,3,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 04:00:00,0.37523,2.9275108917808566,2024-10-18,4,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 05:00:00,0.39935000000000004,2.959873361765826,2024-10-18,5,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 06:00:00,0.42833,2.9978779531904403,2024-10-18,6,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 07:00:00,0.4097,2.974161163964202,2024-10-18,7,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 08:00:00,0.35883,2.9087036036371066,2024-10-18,8,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 09:00:00,0.36038,2.910778321631918,2024-10-18,9,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 10:00:00,0.3315,2.8735621655771757,2024-10-18,10,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 11:00:00,0.3215,2.8606725593858986,2024-10-18,11,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 12:00:00,0.32930000000000004,2.870720762199411,2024-10-18,12,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 13:00:00,0.34858,2.8955489988781022,2024-10-18,13,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 14:00:00,0.45163,3.028378096727051,2024-10-18,14,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 15:00:00,0.4507,3.0270028873878028,2024-10-18,15,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 16:00:00,0.48345,3.0688910203949105,2024-10-18,16,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 17:00:00,0.47178,3.053131592905758,2024-10-18,17,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 18:00:00,0.46232999999999996,3.0395277651259187,2024-10-18,18,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 19:00:00,0.45765,3.0306610039751396,2024-10-18,19,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 20:00:00,0.43289999999999995,2.993077163487305,2024-10-18,20,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 21:00:00,0.34455,2.867800236940808,2024-10-18,21,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-10-18 22:00:00,0.26825,2.746743459415452,2024-10-18,22,10,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
