DateTime,Water_ENTSOE,Water_Benchmarked,Nuclear_ENTSOE,Nuclear_Benchmarked,Solar_ENTSOE,Solar_Benchmarked,Wind_ENTSOE,Wind_Benchmarked,Thermische,Source_Hourly,Hourly_Columns,Source_Daily,Daily_Columns,Variable,Sum_ENTSOE,Sum_SFOE
2024-09-14 14:00:00,518.51,2431.880766283051,2937.23,2925.500464455439,1768.2494882920296,1745.9245095752567,14.9,27.003027498277877,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5238.8894882920295,7517.8087678120255
2024-09-14 15:00:00,716.0999999999999,2711.003128477817,2935.55,2923.8236036597814,1243.0119637860507,1236.1389023473553,19.77,32.236422663775095,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4914.431963786052,7290.70205714873
2024-09-14 16:00:00,1358.74,3619.0652249411046,2936.28,2924.5562809922594,672.3819363731143,682.2870421565545,26.02,38.9537768661415,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4993.4219363731145,7652.362324956061
2024-09-14 17:00:00,2694.68,5506.8041044798,2938.5,2926.7809941478145,129.92557405528206,155.75907887914494,25.98,38.915999535374134,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5789.085574055281,9015.760177042132
2024-09-14 18:00:00,3944.66,7272.240366196922,2939.4,2927.6936354182376,0,29.57656193406311,23.35,36.1008389432651,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6907.41,10653.111402492485
2024-09-14 19:00:00,3086.59,6056.098436321481,2941.58,2929.8985862078403,0,29.412980251153584,21.45,34.08039549370872,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6049.62,9436.990398274183
2024-09-14 20:00:00,2457.1800000000003,5160.0495483421955,2944.1,2932.470152906181,0,29.085847411777646,18.7,31.167597658050262,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5419.98,8540.273146318204
2024-09-14 21:00:00,1508.3600000000001,3806.177316627734,2945.73,2934.206364762405,0,28.431596996247276,16.88,29.295667361683495,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4470.97,7185.61094574807
2024-09-14 22:00:00,731.75,2683.1553456479005,2946.2,2934.891306339751,0,27.12310379679732,23.3,36.35991784986184,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3701.2499999999995,6069.029673634311
2024-09-14 23:00:00,725.4099999999999,2623.828551686408,2947.63,2936.7507482174774,0,24.50612121370279,22.58,35.92003332847615,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3695.6200000000003,6008.5054544460645
2024-09-15 00:00:00,577,2313.3028622868705,2948.83,2938.8111295832196,0,19.272157955416496,22.2,36.179091318408375,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3548.03,5695.065241143915
2024-09-15 01:00:00,654.5300000000001,2372.5372720382184,2950.6,2941.0102649799906,0,16.65517711328938,21.9,36.190440165567985,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3627.03,5753.893154297068
2024-09-15 02:00:00,581.9,2244.6830617521937,2951.8,2942.424548591094,0,15.346688266257908,20.58,34.939107763879704,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3554.2799999999997,5624.893406373427
2024-09-15 03:00:00,620.26,2286.3187994606183,2952.08,2942.8119790915507,0,14.692446990806337,19.85,34.23823593599105,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3592.19,5665.5614614789665
2024-09-15 04:00:00,792.98,2524.1854668901515,2952.03,2942.815865846051,0,14.365332649208883,19.78,34.204737442062914,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3764.79,5903.071402827475
2024-09-15 05:00:00,999.2299999999999,2812.598856325151,2952.03,2942.842786934861,117.85044255582739,128.582831898463,19.78,34.225590588859035,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4088.8904425558276,6305.750065747334
2024-09-15 06:00:00,582.41,2221.795035509363,2954.6,2945.4239299433757,755.2150678149123,747.1023352855003,18.1,32.431083605675994,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4310.325067814912,6334.252384343915
2024-09-15 07:00:00,554.74,2181.8922051316367,2949.2,2940.0355321458087,1651.2271173085167,1616.6958662948532,17.38,31.6627523937641,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5172.547117308517,7157.786355966063
2024-09-15 08:00:00,539.71,2160.2504151546996,2946.33,2937.1714886676114,2361.916152838571,2306.4426191702396,17.2,31.471969461083923,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5865.156152838571,7822.8364924536345
2024-09-15 09:00:00,486.90999999999997,2085.411079262252,2943.58,2934.4256571883507,3139.10623016424,3060.743046828874,15.65,29.807999463429837,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6585.24623016424,8497.887782742906
2024-09-15 10:00:00,603.03,2249.4577226915394,2940.25,2931.099513140089,3926.4853701359193,3824.9379612847865,14.98,29.088810825350233,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7484.745370135919,9422.084007941765
2024-09-15 11:00:00,537.9999999999999,2157.468546242667,2938.35,2929.201669766807,4118.680376266398,4011.4734582571277,14.95,29.056873880770834,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7609.980376266397,9514.700548147372
2024-09-15 12:00:00,505.94000000000005,2112.099783480229,2935.28,2926.1346936288346,4183.567727607253,4074.451462365111,15.93,30.109850593104273,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7640.717727607253,9530.295790067279
2024-09-15 13:00:00,603.5899999999999,2250.0821935065096,2934.15,2925.0059070164707,3771.1464252604283,3674.175088407341,17.5,31.79655737958447,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7326.386425260429,9268.559746309906
2024-09-15 14:00:00,728.68,2426.814442083476,2933.58,2924.4366517273406,3032.9036879642617,2957.6737530913047,19.1,33.51532702041352,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6714.263687964261,8729.940173922534
2024-09-15 15:00:00,1700.46,3800.36411558678,2932.78,2923.637755610649,2049.235245677751,2002.9805552180183,20.65,35.180103340114904,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6703.125245677752,9149.662529755562
2024-09-15 16:00:00,3426.8599999999997,6240.484018367201,2931.45,2922.3096804112643,968.370672944285,953.9698559022899,21.98,36.6079997927245,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7348.660672944285,10540.87155447348
2024-09-15 17:00:00,3862.28,6855.264955424804,2931.58,2922.4409938048216,149.09338159084012,158.87999617722636,22.93,37.62661367089924,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6965.88338159084,10361.712559077749
2024-09-15 18:00:00,4002.34,7051.774897580863,2933.58,2924.442041309189,0,14.313295133486246,23.53,38.26715959194071,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6959.450000000001,10416.297393615478
2024-09-15 19:00:00,3806.6800000000003,6772.218116631916,2937.53,2928.3941764869824,0,14.588367194893397,23.2,37.90446952047857,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6767.410000000001,10140.605129834268
2024-09-15 20:00:00,3718.96,6642.283140791197,2939.78,2930.6535404963156,0,15.138526292198202,20.38,34.85845956934086,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6679.12,10010.43366714905
2024-09-15 21:00:00,2480.01,4879.002886669627,2942.53,2933.4238457264055,0,16.238851974053055,16.15,30.281293035423143,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5438.69,8246.446877405508
2024-09-15 22:00:00,2091.9900000000002,4306.761097220356,2944.05,2934.9880454025056,0,18.43950708138539,17.25,31.39788667292019,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5053.29,7679.086536377167
2024-09-15 23:00:00,1733.79,3752.9490299116633,2945.03,2936.058302500414,0,22.840819167861355,15.1,28.95758696821095,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4693.92,7128.30573854815
2024-09-16 00:00:00,1751.8300000000002,3683.551886585264,2949.23,2940.4367961341813,0,31.643444276718967,14.55,28.105855319684473,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4715.61,7071.23798231585
2024-09-16 01:00:00,2064.31,4077.833714115764,2947.28,2938.579696095051,0,36.0447558643525,15.75,29.264677231413675,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5027.34,7469.222843306581
2024-09-16 02:00:00,1910.21,3836.2684779674582,2948.53,2939.8741395452944,0,38.24540972457874,11.7,24.848291422022335,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4870.4400000000005,7226.736318659353
2024-09-16 03:00:00,2653.71,4875.440616189636,2949.18,2940.5463394178155,0,39.3457327875108,13.5,26.749542567576103,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5616.39,8269.582230962538
2024-09-16 04:00:00,4703.35,7766.9436734488345,2947.95,2939.3288433072944,0,39.895886584614644,15.8,29.204276440489306,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7667.099999999999,11162.872679781234
2024-09-16 05:00:00,5116.810000000001,8348.4580564652,2947.05,2938.4353550992632,63.63581611265093,101.93338957973947,16.2,29.625865050612635,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8143.695816112652,11805.952666194815
2024-09-16 06:00:00,5163.29,8412.681227293237,2945.63,2937.019491476848,375.6575731806842,404.9070391113147,15.3,28.654848610230985,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8499.877573180684,12170.762606491628
2024-09-16 07:00:00,4684.749999999999,7735.461787691295,2945.8,2937.190777079476,877.9760224901531,892.5064255250259,14.62,27.92221749222777,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8523.146022490153,11980.581207788024
2024-09-16 08:00:00,3897.4900000000002,6622.197781892016,2944.73,2936.1224839447736,1319.4068146509323,1320.976158539451,15.28,28.63022869896607,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8176.906814650934,11295.426653075205
2024-09-16 09:00:00,3826.39,6521.506572316814,2940.45,2931.8467598292727,1516.8429503911252,1512.6168352630702,18.95,32.57253662301277,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8302.632950391126,11386.042704032168
2024-09-16 10:00:00,3789.6299999999997,6469.455404756485,2940.35,2931.7471469215066,1492.0570113901815,1488.5685057409635,21.9,35.74145529214844,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8243.937011390182,11313.012512711102
2024-09-16 11:00:00,2963.71,5301.876300236409,2936.4,2927.8010364711226,1704.0295700504807,1694.3037832162215,22.2,36.063232005703384,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7626.339570050481,10347.544351929457
2024-09-16 12:00:00,3066.13,5446.663489368646,2933.85,2925.2538565351338,1527.6603029698936,1523.1261593981553,22.12,35.97640842873806,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7549.760302969895,10318.519913730672
2024-09-16 13:00:00,3207.23,5646.1677962421045,2931.7,2923.106769104382,1134.9084715064566,1141.9323421482998,23.73,37.704482433372185,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7297.568471506456,10136.411389928158
2024-09-16 14:00:00,3209.06,5648.854131142404,2932.93,2924.337572983818,692.6523219582049,712.6857469836765,19.98,33.6723557688272,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6854.622321958205,9707.049806878727
2024-09-16 15:00:00,3983.98,6744.512346967842,2935.33,2926.739218172366,447.6206213108157,474.8466823051414,18.7,32.29067517683355,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7385.6306213108155,10565.888922622182
2024-09-16 16:00:00,4444.45,7395.866184838828,2936.4,2927.815864545385,210.49857074067293,244.66316126312037,13.93,27.152979795325848,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7605.278570740673,10982.99819044266
2024-09-16 17:00:00,5245.950000000001,8529.731975013972,2936.4,2927.831083330547,41.310190630719234,80.3711045276653,10.4,23.334527258282904,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8234.06019063072,11948.768690130468
2024-09-16 18:00:00,5035.539999999999,8233.972490079139,2938.88,2930.3392819345254,0,40.1081183010009,8.62,21.37027114451522,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7983.039999999999,11613.290161459181
2024-09-16 19:00:00,4223.66,7089.639619336156,2942.58,2934.096814578963,0,39.77021565186324,7.6,20.170646920333144,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7173.84,10471.177296487314
2024-09-16 20:00:00,3099.81,5507.662301164064,2941.98,2933.619095089213,0,39.09438516907364,7.83,20.210207241703646,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6049.62,8888.085988664054
2024-09-16 21:00:00,2840.56,5154.641879623667,2942.93,2934.8117166180555,0,37.742711611237354,8.78,20.815766993914576,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5792.27,8535.512074846873
2024-09-16 22:00:00,1721.48,3599.6027442924187,2943.88,2936.24781641483,0,35.03935819943612,23.65,35.961397726609476,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4689.009999999999,6994.351316633295
2024-09-16 23:00:00,1366.05,3151.009542972457,2943.53,2936.872045370879,0,29.632648227769387,23.33,33.95725435745607,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4332.91,6538.971490928562
2024-09-17 00:00:00,1156.73,2962.815527241478,2942.58,2937.8707287423467,0,18.81922671040384,24.35,31.732413180765736,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4123.66,6338.737895874995
2024-09-17 01:00:00,914.9799999999999,2674.9238764161687,2943.43,2939.6938754177204,0,13.412514989952768,24.9,30.66296765971962,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3883.31,6046.193234483561
2024-09-17 02:00:00,1005.31,2829.5439301418337,2939.63,2936.384259763731,0,10.709157206190655,25.12,30.069155790106834,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3970.0599999999995,6194.206502901863
2024-09-17 03:00:00,2446.88,4880.855004589018,2945.73,2942.7222365820708,0,9.357474467236452,27.43,32.13585425133497,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5420.04,8252.57056988966
2024-09-17 04:00:00,4006.1099999999997,7091.762162289069,2944.4,2941.515176386916,0,8.681625403613047,30.4,35.119179348588155,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6980.91,10464.578143428185
2024-09-17 05:00:00,5120.78,8670.859755075231,2943.18,2940.3571484343906,33.708434281307355,41.059777296826695,30.62,35.25177809084906,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8128.288434281308,12075.028458897297
2024-09-17 06:00:00,4578.35,7905.746843034455,2943.38,2940.58740696994,269.5564498855122,269.7956633343239,30.15,34.694961146961234,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7821.436449885513,11538.32487448568
2024-09-17 07:00:00,3321.64,6130.064186399707,2941.18,2938.40461697535,580.123090179583,571.1349715701301,29.25,33.702130605169486,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6872.193090179583,10060.805905550356
2024-09-17 08:00:00,2358.73,4769.285304926005,2939.7,2936.933577148956,1022.1892177421861,1000.144712025704,25.53,29.69260354454541,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6346.149217742186,9123.55619764521
2024-09-17 09:00:00,2027.3500000000001,4301.045869670233,2938.45,2935.6885420855956,1422.6468239139863,1388.7918000135514,23.35,27.34416529209776,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6411.7968239139855,9040.370377061476
2024-09-17 10:00:00,1109.6299999999999,3003.8321529492264,2937.28,2934.5215658188536,1987.8135917085983,1937.3094089423878,24.5,28.57676725360974,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6059.223591708599,8291.739894964077
2024-09-17 11:00:00,894.0100000000001,2699.074318366014,2932.13,2929.3772945536743,2166.07373901219,2110.3151633257717,26.13,30.327011079238698,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6018.34373901219,8156.5937873246985
2024-09-17 12:00:00,770.23,2524.1146747003127,2923.38,2920.6359273424423,2319.0096475860582,2258.743526007647,27.18,31.45558474169035,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6039.799647586059,8122.449712792091
2024-09-17 13:00:00,716.0300000000001,2447.4955870250196,2922.53,2919.7874618397464,2291.4824356574363,2232.0201150309176,27.75,32.07017004576586,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5957.792435657436,8018.873333941449
2024-09-17 14:00:00,1039.93,2905.350266216275,2922.58,2919.8385957329247,1776.540425644538,1732.2263158096623,29.03,33.450359758595496,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5768.080425644538,7978.3655375174585
2024-09-17 15:00:00,2362.6800000000003,4775.179843248902,2921.6,2918.8616593157353,1320.8822060708872,1289.9608766724612,23.58,27.605381410685393,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6628.742206070887,9399.107760647783
2024-09-17 16:00:00,4367.16,7608.668478924339,2920.2,2917.4671922149373,601.0041888420354,591.2331603443649,19.05,22.759280296682306,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7907.4141888420345,11527.628111780321
2024-09-17 17:00:00,5209.95,8799.847990696433,2915.6,2912.87983697328,84.0647916314472,89.4278169775098,19.03,22.779411576564282,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8228.64479163145,12212.435056223787
2024-09-17 18:00:00,5006.74,8512.15414383751,2916.55,2913.845949225073,0,7.669685984932185,19.73,23.61474206701305,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7943.0199999999995,11844.784521114529
2024-09-17 19:00:00,3792.14,6794.297728502926,2919.3,2916.6273959104255,0,7.333502978398922,19.3,23.31933452352541,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6730.74,10129.077961915274
2024-09-17 20:00:00,2510.51,4980.824837660617,2925.45,2922.839697429243,0,6.661167902777699,18.45,22.739272584811165,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5454.409999999999,8320.564975577448
2024-09-17 21:00:00,1712.1299999999999,3848.767552573829,2928.13,2925.6529746113138,0,5.316513220257884,16.85,21.686589934478732,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4657.11,7188.92363033988
2024-09-17 22:00:00,1416.0300000000002,3423.305885953323,2930.55,2928.342179367773,0,2.6272115895795958,21.5,28.014990438214298,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4368.08,6769.79026734889
2024-09-17 23:00:00,1168.9,3060.184079562053,2930.83,2929.1647011575387,0,-2.751387804596327,21.98,31.19589537898641,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4121.71,6405.293288293982
2024-09-18 00:00:00,1346.6,3283.8437710926864,2932.03,2931.4491671293417,0,-13.508584659357842,19.8,34.18420048261478,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4298.429999999999,6623.468554045285
2024-09-18 01:00:00,1292.8999999999999,3194.160554175223,2933.75,2933.71038993208,0,-18.887183190220888,17.23,34.08829294199328,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4243.879999999999,6530.572053859075
2024-09-18 02:00:00,1230.5600000000002,3099.149193642475,2932.38,2932.6130127634624,0,-21.576482662617014,16.95,35.120075292161154,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4179.89,6432.805799035482
2024-09-18 03:00:00,1898.24,4039.5593750027974,2934.73,2935.0965867900604,0,-22.92113281274427,14.63,33.2938503300393,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4847.6,7372.528679310153
2024-09-18 04:00:00,3975.28,6974.005615530755,2936.2,2936.6331078895705,0,-23.59345871566628,12.93,31.80057898854834,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6924.41,10306.345843693207
2024-09-18 05:00:00,5008.4,8433.595157683278,2939.05,2939.514461110762,56.85068607214591,31.247435619280925,11.7,30.645680934583414,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8016.000686072145,11822.502735347904
2024-09-18 06:00:00,4927.85,8319.296923313581,2935.83,2936.3143280289933,340.7130222767834,306.585063978158,10.7,29.65459392918382,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8215.093022276784,11979.350909249917
2024-09-18 07:00:00,4237.849999999999,7343.676674349749,2938.75,2939.240176907545,983.7476693466956,930.6053670999811,11.2,30.23340010911241,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8171.547669346695,11631.255618466386
2024-09-18 08:00:00,3432.6599999999994,6205.328035553331,2934.4,2934.898344447782,1655.3734462876778,1582.4171173993166,10.95,29.985590644188473,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8033.383446287676,11140.129088044618
2024-09-18 09:00:00,1977.0500000000002,4147.579772051889,2927.05,2927.5571012369614,2467.882440633036,2370.985617093245,9.07,27.97611540206626,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7381.052440633037,9861.598605784162
2024-09-18 10:00:00,1181.9499999999998,3023.5762537674573,2924.25,2924.760701080432,3003.023672415733,2890.3622524796515,9.72,28.679497078780464,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7118.943672415732,9254.87870440632
2024-09-18 11:00:00,1160.39,2993.0873135421043,2920.25,2920.7648674601264,3347.8359677146796,3225.01822610968,11.68,30.78753294603859,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7440.155967714679,9557.15794005795
2024-09-18 12:00:00,1113.2300000000002,2926.4185375584857,2918.85,2919.3664521522965,3306.522167693504,3184.917754045036,12.6,31.776606259836534,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7351.202167693505,9449.979350015652
2024-09-18 13:00:00,1121.9,2938.680903632833,2912.55,2913.072380884483,3072.1039174560833,2957.398663494818,11.4,30.486731934263958,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7117.953917456082,9227.138679946398
2024-09-18 14:00:00,1376.3000000000002,3298.325986252364,2911.35,2911.873757145408,2515.496032751226,2417.1749693108504,11.33,30.409277163557867,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6814.476032751226,9045.28398987218
2024-09-18 15:00:00,2429.3399999999997,4786.973076352034,2910.2,2910.725282822513,1690.4592970552885,1616.42389803526,8.4,27.25640190469583,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7038.399297055288,9728.878659114502
2024-09-18 16:00:00,5141.18,8620.589484796312,2908.95,2909.4773374180113,805.0827533777328,757.1072656911235,6.78,25.50571399625367,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8861.99275337773,12700.179801901699
2024-09-18 17:00:00,5433.66,9034.200791008176,2910.8,2911.3274982025832,105.50629229989386,78.11650888538227,6.43,25.10913035541497,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8456.396292299894,12436.253928451557
2024-09-18 18:00:00,5164.35,8653.801371722504,2913.38,2913.9088175526163,0,-24.30190995657514,6.8,25.465472373738635,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8084.530000000001,11956.373751692285
2024-09-18 19:00:00,3326.3100000000004,6056.102612298196,2917.75,2918.2821625957363,0,-24.338100159169272,7.72,26.3715115677259,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6251.78,9363.918186302486
2024-09-18 20:00:00,2264.73,4556.64278681098,2920.25,2920.7944778556503,0,-24.410449787770663,8.7,27.259621004715296,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5193.679999999999,7867.786435883574
2024-09-18 21:00:00,1567.26,3573.1224093937817,2923.55,2924.1206401679515,0,-24.555133656679995,10.08,28.412700687992814,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4500.89,6888.600616593047
2024-09-18 22:00:00,937.3300000000002,2687.5233397845905,2926.03,2926.6566801236963,0,-24.844493700351947,6.22,23.606561477390056,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3869.5800000000004,6000.4420876853255
2024-09-18 23:00:00,1017.59,2810.760060684451,2927.1,2927.842268301942,0,-25.423209940622556,5.85,21.89086219510397,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3950.5399999999995,6122.569981240876
2024-09-19 00:00:00,1083.84,2923.970535932878,2928.1,2929.0744727076853,0,-26.580640497626984,5.4,18.771028460115172,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4017.3399999999992,6232.735396603051
2024-09-19 01:00:00,1087.58,2939.036226811393,2931.53,2932.617931907626,0,-27.159354647883358,5.4,17.45284340832255,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4024.51,6249.447647479457
2024-09-19 02:00:00,1239.14,3158.175446394184,2934.85,2935.99321337498,0,-27.44870946651985,6.9,18.40529752029072,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4180.889999999999,6472.625247822934
2024-09-19 03:00:00,2010.5300000000002,4251.080719377134,2936.88,2938.050519432152,0,-27.59338236285466,6.13,17.248489100381562,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4953.539999999999,7566.286345546814
2024-09-19 04:00:00,4382.630000000001,7605.576504444455,2934.85,2936.036917056081,0,-27.665709785055206,5.2,16.08455403494523,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7322.680000000001,10917.532265750426
2024-09-19 05:00:00,5220.460000000001,8790.569783573477,2936.13,2937.323042058218,41.1064390576186,12.194451311069374,4.7,15.464979621564755,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8202.396439057618,12143.052256564328
2024-09-19 06:00:00,4561.53,7859.391357398935,2934.15,2935.3484601279088,330.72001090098934,293.2640535939961,4.15,14.832874756896562,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7830.55001090099,11490.336745877736
2024-09-19 07:00:00,2622.7099999999996,5118.767972539646,2930.35,2931.5536885180954,925.9983001375617,871.0090013934878,3.9,14.543664988642794,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6482.958300137561,9323.37432743987
2024-09-19 08:00:00,1899.71,4096.788145772319,2930,2931.2048743143096,1522.0525544871298,1449.5116881650101,3.8,14.425886313475118,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6355.56255448713,8879.430594565112
2024-09-19 09:00:00,1146.6499999999999,3032.275194707335,2926.43,2927.638468695914,2059.295579432824,1970.9369422523155,4.12,14.764446119588273,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6136.495579432824,8333.115051775152
2024-09-19 10:00:00,917.01,2707.6633842667893,2928.35,2929.556802701012,2555.985675696841,2453.0046205823614,4.93,15.631931480913602,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6406.275675696842,8493.356739031075
2024-09-19 11:00:00,870.86,2642.4243894889755,2918.35,2919.5656124817565,2929.046703602862,2815.0840815931942,6.12,16.9087872225639,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6724.376703602862,8781.482870786489
2024-09-19 12:00:00,788.31,2525.714975517034,2916.55,2917.766645495853,3068.8094001155905,2950.7351029047422,6.5,17.31570010438079,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6780.16940011559,8799.03242402201
2024-09-19 13:00:00,721.0600000000001,2430.6127550107667,2914.8,2916.0169575173427,2979.532445393382,2864.0923925501324,6.17,16.959433738147485,387.5,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6621.562445393382,8615.181538816389
