DateTime,storage_high_frequency_original_gwh,storage_benchmarked_gwh,date,hour,month,source_profile,daily_target_source,variable,target_columns,indicator_columns,kind
2024-09-14 02:00:00,0.3588,0.9218868544087128,2024-09-14,2,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 03:00:00,0.3935,0.9642387512497339,2024-09-14,3,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 04:00:00,0.54886,1.1511224711521237,2024-09-14,4,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 05:00:00,0.75798,1.4023835174315966,2024-09-14,5,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 06:00:00,0.9810099999999999,1.67026017459371,2024-09-14,6,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 07:00:00,0.56601,1.1720148377906878,2024-09-14,7,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 08:00:00,0.41788,0.9941769836017089,2024-09-14,8,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 09:00:00,0.34632999999999997,0.9082770102196089,2024-09-14,9,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 10:00:00,0.32976000000000005,0.8883847701794264,2024-09-14,10,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 11:00:00,0.39168000000000003,0.9627302131748966,2024-09-14,11,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 12:00:00,0.3288,0.8872234618528677,2024-09-14,12,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 13:00:00,0.28025,0.8289135375042818,2024-09-14,13,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 14:00:00,0.32023,0.8768838319434953,2024-09-14,14,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 15:00:00,0.51835,1.1146979348873658,2024-09-14,15,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 16:00:00,1.12856,1.8472384108751236,2024-09-14,16,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 17:00:00,2.4794,3.4689137647269894,2024-09-14,17,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 18:00:00,3.73573,4.976841155459842,2024-09-14,18,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 19:00:00,2.89581,3.9672727948501736,2024-09-14,19,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 20:00:00,2.26048,3.20227307870198,2024-09-14,20,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 21:00:00,1.32053,2.069355192711098,2024-09-14,21,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 22:00:00,0.54445,1.128869606179195,2024-09-14,22,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-14 23:00:00,0.55141,1.1199246557809892,2024-09-14,23,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 00:00:00,0.39685000000000004,0.8997418077705479,2024-09-15,0,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 01:00:00,0.46803,0.9679054345931173,2024-09-15,1,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 02:00:00,0.39,0.8655643834604381,2024-09-15,2,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 03:00:00,0.42343000000000003,0.9013781477458847,2024-09-15,3,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 04:00:00,0.57103,1.0764378883673917,2024-09-15,4,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 05:00:00,0.7597499999999999,1.301951543335808,2024-09-15,5,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 06:00:00,0.39356,0.8617287229713553,2024-09-15,6,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 07:00:00,0.36201,0.823576567121304,2024-09-15,7,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 08:00:00,0.34393,0.8017330154654665,2024-09-15,8,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 09:00:00,0.30371,0.7533738492667759,2024-09-15,9,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 10:00:00,0.41842999999999997,0.8910843599932566,2024-09-15,10,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 11:00:00,0.35335,0.812927636479087,2024-09-15,11,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 12:00:00,0.31311,0.7646059496051902,2024-09-15,12,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 13:00:00,0.41471,0.8865976343953805,2024-09-15,13,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 14:00:00,0.5126999999999999,1.0042623111551623,2024-09-15,14,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 15:00:00,1.4659300000000002,2.148820459107053,2024-09-15,15,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 16:00:00,3.1582299999999996,4.18079768516265,2024-09-15,16,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 17:00:00,3.5882,4.697146045859495,2024-09-15,17,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 18:00:00,3.74766,4.888780942371318,2024-09-15,18,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 19:00:00,3.5447800000000003,4.645528738818032,2024-09-15,19,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 20:00:00,3.48543,4.57495688265728,2024-09-15,20,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 21:00:00,2.2740299999999998,3.1218147491242383,2024-09-15,21,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 22:00:00,1.89991,2.6753685474225795,2024-09-15,22,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-15 23:00:00,1.54431,2.2539166977511824,2024-09-15,23,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 00:00:00,1.5560500000000002,2.2790428155384013,2024-09-16,0,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 01:00:00,1.8626299999999998,2.6526666078387597,2024-09-16,1,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 02:00:00,1.70168,2.462172388032734,2024-09-16,2,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 03:00:00,2.42733,3.3348348418394105,2024-09-16,3,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 04:00:00,4.414899999999999,5.721987869257715,2024-09-16,4,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 05:00:00,4.77961,6.160237773913172,2024-09-16,5,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 06:00:00,4.81396,6.2016540878616535,2024-09-16,6,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 07:00:00,4.354749999999999,5.650369765226904,2024-09-16,7,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 08:00:00,3.62041,4.768695637119114,2024-09-16,8,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 09:00:00,3.5980600000000003,4.741882686433237,2024-09-16,9,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 10:00:00,3.5673,4.704962146812372,2024-09-16,10,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 11:00:00,2.77768,3.75687951776382,2024-09-16,11,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 12:00:00,2.8778500000000005,3.8771639020432764,2024-09-16,12,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 13:00:00,3.00408,4.028745189681938,2024-09-16,13,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 14:00:00,2.96698,3.9842327543909484,2024-09-16,14,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 15:00:00,3.70038,4.8648874495754315,2024-09-16,15,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 16:00:00,4.145,5.3988708140362185,2024-09-16,16,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 17:00:00,4.9166,6.325587633601919,2024-09-16,17,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 18:00:00,4.7279599999999995,6.099611032550531,2024-09-16,18,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 19:00:00,3.98318,5.20640267628703,2024-09-16,19,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 20:00:00,2.92683,3.9401386342230715,2024-09-16,20,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 21:00:00,2.66268,3.627153659634943,2024-09-16,21,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 22:00:00,1.5578800000000002,2.3089835393355584,2024-09-16,22,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-16 23:00:00,1.2057,1.9028365770018318,2024-09-16,23,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 00:00:00,1.0001,1.689400852295338,2024-09-17,0,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 01:00:00,0.7566499999999999,1.413805361651873,2024-09-17,1,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 02:00:00,0.84883,1.5328420940675422,2024-09-17,2,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 03:00:00,2.2592299999999996,3.2304794640910783,2024-09-17,3,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 04:00:00,3.74448,5.015899605003736,2024-09-17,4,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 05:00:00,4.8414,6.334009607507763,2024-09-17,5,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 06:00:00,4.30535,5.690899836784625,2024-09-17,6,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 07:00:00,3.10911,4.2548426816122396,2024-09-17,7,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 08:00:00,2.15203,3.1058129962133263,2024-09-17,8,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 09:00:00,1.80835,2.6932238740594423,2024-09-17,9,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 10:00:00,0.93228,1.6413647107403615,2024-09-17,10,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 11:00:00,0.71621,1.3819476438343559,2024-09-17,11,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 12:00:00,0.59068,1.2312338531231268,2024-09-17,12,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 13:00:00,0.53678,1.166522884115972,2024-09-17,13,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 14:00:00,0.85803,1.5522526398963041,2024-09-17,14,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 15:00:00,2.1524,3.106405570582428,2024-09-17,15,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 16:00:00,4.06088,5.397925716113912,2024-09-17,16,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 17:00:00,4.8902,6.393723445590705,2024-09-17,17,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 18:00:00,4.71141,6.179127115357806,2024-09-17,18,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 19:00:00,3.54436,4.778008390016868,2024-09-17,19,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 20:00:00,2.3305800000000003,3.320932486152658,2024-09-17,20,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 21:00:00,1.52943,2.3596015629312928,2024-09-17,21,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 22:00:00,1.23395,2.0060307894007057,2024-09-17,22,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-17 23:00:00,0.9968,1.723706818856539,2024-09-17,23,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 00:00:00,1.1743999999999999,1.9417913720722892,2024-09-18,0,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 01:00:00,1.1193499999999998,1.8781138009502834,2024-09-18,1,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 02:00:00,1.05561,1.8027918820299045,2024-09-18,2,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 03:00:00,1.7077099999999998,2.5863696922258224,2024-09-18,3,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 04:00:00,3.7180800000000005,5.000511743997549,2024-09-18,4,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 05:00:00,4.7111,6.192976360955288,2024-09-18,5,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 06:00:00,4.6457,6.114526703700598,2024-09-18,6,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 07:00:00,4.01795,5.360828976239579,2024-09-18,7,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 08:00:00,3.2333299999999996,4.41875963734494,2024-09-18,8,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 09:00:00,1.79615,2.6931562588961304,2024-09-18,9,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 10:00:00,1.0068,1.7453945767614405,2024-09-18,10,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 11:00:00,0.98881,1.7237994490732005,2024-09-18,11,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 12:00:00,0.93858,1.6634957565554485,2024-09-18,12,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 13:00:00,0.95355,1.6814827214751153,2024-09-18,13,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 14:00:00,1.1874,1.96228930393987,2024-09-18,14,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 15:00:00,2.18341,3.1582407389732103,2024-09-18,15,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 16:00:00,4.84665,6.356073298205943,2024-09-18,16,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 17:00:00,5.140230000000001,6.708764842654752,2024-09-18,17,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 18:00:00,4.87905,6.39555102189368,2024-09-18,18,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 19:00:00,3.12466,4.289832169479535,2024-09-18,19,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 20:00:00,2.09178,3.051193035623772,2024-09-18,20,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 21:00:00,1.39848,2.221819420192247,2024-09-18,21,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 22:00:00,0.76653,1.4691760075220381,2024-09-18,22,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-18 23:00:00,0.8511599999999999,1.5830612292373814,2024-09-18,23,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 00:00:00,0.9229099999999999,1.6937519876446423,2024-09-19,0,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 01:00:00,0.92388,1.7071871338833444,2024-09-19,1,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 02:00:00,1.06651,1.8845773644002213,2024-09-19,2,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 03:00:00,1.76693,2.7286351392680928,2024-09-19,3,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 04:00:00,4.078200000000001,5.505297211886084,2024-09-19,4,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 05:00:00,4.924530000000001,6.522247479427165,2024-09-19,5,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 06:00:00,4.30363,5.777119756583519,2024-09-19,6,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 07:00:00,2.4230799999999997,3.5193457596610753,2024-09-19,7,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 08:00:00,1.72468,2.6808760740133977,2024-09-19,8,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 09:00:00,0.9834499999999999,1.7909319557637984,2024-09-19,9,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 10:00:00,0.74901,1.5094621041804164,2024-09-19,10,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 11:00:00,0.70283,1.4540198591079663,2024-09-19,11,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 12:00:00,0.6122099999999999,1.3452066024066611,2024-09-19,12,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 13:00:00,0.54441,1.2637778434105622,2024-09-19,13,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 14:00:00,1.04276,1.8620958725669674,2024-09-19,14,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 15:00:00,1.82653,2.803065883988426,2024-09-19,15,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 16:00:00,4.87816,6.466942927847877,2024-09-19,16,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 17:00:00,5.28805,6.958700541725072,2024-09-19,17,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 18:00:00,4.51973,6.035393148245885,2024-09-19,18,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 19:00:00,2.28951,3.356000789439334,2024-09-19,19,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 20:00:00,1.59233,2.5157401755802202,2024-09-19,20,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 21:00:00,1.15991,1.9902146196443313,2024-09-19,21,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 22:00:00,0.72553,1.4560142833949579,2024-09-19,22,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-19 23:00:00,0.6777799999999999,1.373395485929998,2024-09-19,23,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-20 00:00:00,0.6889299999999999,1.336211915074768,2024-09-20,0,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-20 01:00:00,0.51708,1.1045869763110931,2024-09-20,1,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-20 02:00:00,0.7422500000000001,1.3623044495282302,2024-09-20,2,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-20 03:00:00,1.37838,2.1197805993447982,2024-09-20,3,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-20 04:00:00,3.70711,4.912712342452404,2024-09-20,4,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-20 05:00:00,4.79395,6.216094431459482,2024-09-20,5,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-20 06:00:00,3.67035,4.866204414243851,2024-09-20,6,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-09-20 07:00:00,1.8979599999999999,2.7377112225601934,2024-09-20,7,9,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
